"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group C","associate's degree","standard","none","62","75","72"
"male","group D","some college","standard","completed","85","89","87"
"female","group D","associate's degree","standard","completed","84","94","100"
"male","group C","some college","standard","none","69","57","55"
"female","group A","some high school","free/reduced","none","34","50","45"
"male","group D","bachelor's degree","standard","none","61","52","52"
"female","group B","some high school","free/reduced","completed","64","68","72"
"female","group E","some high school","free/reduced","none","47","53","55"
"male","group C","bachelor's degree","standard","completed","72","77","78"
"female","group B","associate's degree","standard","completed","70","82","83"
"male","group C","some college","standard","completed","92","89","87"
"female","group B","high school","standard","completed","82","87","85"
"female","group A","some college","free/reduced","none","48","55","52"
"male","group E","some high school","standard","none","76","69","69"
"male","group D","master's degree","standard","none","79","74","70"
"male","group C","high school","free/reduced","none","53","51","38"
"male","group D","some high school","standard","completed","78","72","76"
"female","group C","some college","standard","completed","94","91","93"
"female","group D","associate's degree","standard","none","83","93","92"
"male","group C","some college","free/reduced","none","58","55","57"
"female","group C","high school","standard","completed","62","77","74"
"male","group D","some college","free/reduced","none","79","80","81"
"male","group A","some college","standard","none","80","66","63"
"male","group D","associate's degree","standard","none","58","51","55"
"female","group E","some college","free/reduced","none","67","72","68"
"female","group C","some college","free/reduced","none","35","41","42"
"male","group C","some high school","standard","none","70","71","60"
"male","group C","high school","standard","completed","73","64","66"
"male","group E","some college","free/reduced","none","74","70","66"
"female","group D","high school","standard","completed","59","78","81"
"male","group C","high school","free/reduced","completed","67","73","72"
"female","group D","high school","standard","none","68","70","64"
"male","group C","high school","standard","none","68","67","69"
"female","group D","bachelor's degree","standard","completed","75","95","95"
"female","group C","associate's degree","standard","none","60","68","62"
"female","group C","associate's degree","free/reduced","none","61","76","74"
"female","group B","master's degree","free/reduced","completed","81","90","89"
"male","group E","associate's degree","standard","none","90","60","69"
"female","group D","master's degree","standard","none","82","96","96"
"male","group C","some college","standard","none","59","54","54"
"female","group C","high school","standard","completed","63","73","76"
"male","group C","associate's degree","free/reduced","none","63","56","55"
"female","group B","associate's degree","standard","none","48","45","45"
"female","group C","associate's degree","standard","none","54","74","73"
"male","group D","bachelor's degree","standard","none","53","51","51"
"female","group B","master's degree","free/reduced","none","60","77","72"
"female","group C","associate's degree","standard","completed","70","81","84"
"female","group C","associate's degree","standard","completed","54","64","69"
"female","group D","some high school","standard","completed","62","72","77"
"male","group D","associate's degree","standard","completed","66","64","66"
"female","group D","some college","free/reduced","none","51","58","59"
"female","group D","some high school","standard","none","66","75","75"
"male","group B","some high school","standard","completed","51","57","54"
"male","group D","some college","free/reduced","completed","66","68","68"
"male","group C","bachelor's degree","standard","none","83","77","74"
"female","group A","some college","free/reduced","none","53","73","64"
"male","group B","high school","standard","none","74","67","62"
"male","group D","some high school","standard","none","83","71","70"
"male","group B","some college","free/reduced","none","54","55","53"
"female","group C","some college","standard","completed","54","74","74"
"female","group D","some high school","free/reduced","completed","73","81","83"
"male","group B","some college","standard","completed","94","100","94"
"male","group A","some high school","free/reduced","none","70","57","55"
"male","group B","associate's degree","standard","none","67","61","54"
"female","group C","high school","free/reduced","none","59","66","66"
"male","group C","associate's degree","standard","none","62","66","53"
"male","group C","high school","standard","none","70","66","56"
"male","group B","some college","free/reduced","completed","82","89","80"
"female","group D","some high school","free/reduced","none","54","65","63"
"male","group D","high school","standard","none","76","62","64"
"male","group D","some high school","standard","none","79","69","70"
"male","group D","some high school","free/reduced","none","72","69","64"
"female","group C","bachelor's degree","standard","none","57","63","61"
"male","group E","master's degree","standard","none","80","68","68"
"male","group D","bachelor's degree","free/reduced","none","76","67","62"
"male","group D","bachelor's degree","free/reduced","none","66","68","66"
"male","group C","associate's degree","standard","completed","78","80","78"
"male","group C","high school","standard","none","63","71","70"
"female","group A","some high school","standard","completed","61","58","64"
"male","group B","associate's degree","standard","none","61","56","56"
"male","group E","associate's degree","standard","none","83","77","73"
"male","group C","some college","standard","completed","76","82","85"
"male","group D","associate's degree","free/reduced","none","65","75","73"
"male","group C","some high school","free/reduced","none","60","53","49"
"female","group C","some high school","standard","completed","58","58","55"
"male","group C","some high school","standard","completed","98","89","87"
"male","group E","high school","standard","none","83","70","60"
"female","group C","high school","free/reduced","none","38","60","54"
"female","group D","associate's degree","standard","none","64","80","77"
"male","group B","bachelor's degree","standard","completed","80","81","80"
"female","group D","bachelor's degree","standard","none","63","81","81"
"female","group D","some college","standard","none","72","88","90"
"female","group C","master's degree","standard","completed","74","89","89"
"female","group D","some college","standard","none","83","85","85"
"female","group B","some high school","free/reduced","none","44","53","54"
"male","group B","high school","standard","completed","61","67","63"
"male","group C","some high school","standard","none","49","47","40"
"male","group C","high school","standard","none","77","83","83"
"male","group B","associate's degree","free/reduced","completed","61","59","58"
"male","group B","high school","standard","none","59","57","58"
"female","group A","some college","standard","none","72","72","70"
"male","group D","some high school","standard","none","71","61","59"
"female","group B","some college","free/reduced","none","55","71","61"
"female","group B","associate's degree","free/reduced","none","73","88","82"
"male","group D","some college","free/reduced","none","77","78","73"
"female","group D","high school","standard","none","69","76","77"
"male","group B","master's degree","standard","none","66","59","58"
"female","group D","some high school","standard","none","85","91","92"
"male","group D","some college","standard","none","47","43","47"
"male","group E","master's degree","free/reduced","completed","69","47","56"
"male","group B","associate's degree","free/reduced","completed","66","71","66"
"female","group C","associate's degree","standard","none","37","40","41"
"female","group A","associate's degree","standard","completed","74","86","89"
"female","group B","some high school","free/reduced","none","50","61","58"
"male","group C","some college","standard","completed","63","56","57"
"female","group C","associate's degree","standard","none","50","60","60"
"male","group E","some high school","standard","none","83","83","73"
"female","group D","high school","standard","none","72","79","79"
"female","group C","bachelor's degree","free/reduced","none","62","69","70"
"female","group D","some college","free/reduced","none","69","79","84"
"female","group C","high school","standard","completed","47","59","62"
"male","group B","bachelor's degree","standard","completed","55","51","50"
"male","group E","associate's degree","free/reduced","none","61","66","55"
"female","group C","high school","free/reduced","none","48","59","51"
"male","group C","master's degree","standard","none","58","57","62"
"female","group E","associate's degree","free/reduced","none","39","36","41"
"male","group D","master's degree","free/reduced","none","80","79","75"
"male","group D","associate's degree","standard","completed","86","80","85"
"female","group D","bachelor's degree","free/reduced","completed","61","74","78"
"female","group D","some college","free/reduced","none","56","59","68"
"female","group C","some high school","standard","completed","55","62","70"
"male","group C","associate's degree","standard","completed","75","72","70"
"male","group D","some college","free/reduced","none","47","49","45"
"male","group B","some college","standard","completed","64","61","69"
"female","group C","some high school","free/reduced","completed","35","53","45"
"female","group E","bachelor's degree","standard","none","93","83","83"
"male","group D","bachelor's degree","standard","none","59","62","59"
"male","group E","high school","standard","none","88","77","70"
"male","group C","some college","standard","none","80","74","68"
"male","group C","associate's degree","standard","none","76","75","66"
"female","group C","some college","free/reduced","none","75","91","86"
"female","group B","high school","standard","none","41","58","51"
"male","group B","associate's degree","standard","none","70","61","59"
"male","group B","some high school","standard","completed","71","57","64"
"male","group C","bachelor's degree","free/reduced","completed","60","69","63"
"male","group C","associate's degree","standard","none","53","49","46"
"male","group C","some high school","standard","completed","66","59","52"
"female","group C","some high school","standard","none","68","70","68"
"male","group B","some high school","standard","none","83","72","68"
"female","group C","some college","standard","none","70","79","82"
"female","group B","high school","standard","none","71","82","79"
"male","group E","bachelor's degree","standard","none","75","68","63"
"female","group D","bachelor's degree","standard","none","61","69","71"
"female","group D","some high school","standard","none","71","83","81"
"female","group D","high school","free/reduced","none","56","71","67"
"male","group A","associate's degree","free/reduced","completed","60","66","60"
"male","group D","bachelor's degree","standard","completed","64","62","60"
"female","group D","some college","free/reduced","none","75","84","85"
"female","group C","bachelor's degree","free/reduced","none","43","51","46"
"male","group B","high school","free/reduced","none","58","63","57"
"male","group C","master's degree","free/reduced","completed","65","72","69"
"female","group C","some high school","standard","none","64","80","80"
"female","group B","some high school","free/reduced","completed","58","74","71"
"male","group D","some college","free/reduced","none","55","51","44"
"female","group D","master's degree","standard","completed","65","77","83"
"male","group C","bachelor's degree","free/reduced","completed","57","57","60"
"female","group C","associate's degree","standard","completed","47","58","59"
"male","group C","high school","free/reduced","none","60","53","46"
"male","group D","master's degree","standard","none","51","54","44"
"female","group B","some high school","standard","none","54","65","70"
"male","group C","some high school","standard","none","65","58","50"
"female","group A","bachelor's degree","free/reduced","none","59","73","65"
"female","group B","high school","free/reduced","none","62","72","74"
"female","group D","some high school","free/reduced","completed","42","47","55"
"male","group C","associate's degree","standard","none","63","62","58"
"male","group B","high school","standard","completed","76","75","70"
"male","group E","bachelor's degree","free/reduced","none","35","31","31"
"female","group E","some high school","free/reduced","none","65","71","67"
"male","group C","bachelor's degree","standard","none","100","87","90"
"female","group A","high school","free/reduced","none","50","69","63"
"male","group D","associate's degree","standard","none","91","99","87"
"male","group C","some high school","standard","completed","57","61","59"
"male","group B","bachelor's degree","standard","completed","45","63","63"
"male","group A","some high school","free/reduced","none","60","53","56"
"female","group A","some college","standard","completed","68","85","80"
"female","group B","bachelor's degree","standard","none","56","65","63"
"female","group B","associate's degree","standard","completed","90","96","96"
"male","group C","associate's degree","free/reduced","none","44","44","47"
"male","group D","associate's degree","standard","none","88","84","81"
"female","group B","some college","free/reduced","completed","53","72","72"
"female","group D","bachelor's degree","standard","none","100","98","100"
"male","group D","high school","free/reduced","none","62","54","53"
"male","group D","bachelor's degree","standard","none","90","95","96"
"male","group A","associate's degree","standard","completed","78","80","83"
"female","group D","high school","standard","completed","75","93","88"
"male","group D","associate's degree","standard","completed","90","91","95"
"male","group C","master's degree","free/reduced","none","75","62","67"
"male","group B","associate's degree","standard","none","56","63","56"
"female","group A","associate's degree","free/reduced","completed","63","72","76"
"female","group C","bachelor's degree","standard","none","88","96","97"
"female","group C","associate's degree","standard","none","85","92","93"
"female","group D","associate's degree","free/reduced","none","63","69","69"
"male","group C","some high school","standard","none","86","87","81"
"male","group D","some college","free/reduced","completed","77","82","86"
"male","group A","high school","free/reduced","none","56","57","55"
"female","group C","some college","free/reduced","none","49","61","60"
"male","group A","associate's degree","free/reduced","completed","76","79","78"
"male","group C","associate's degree","free/reduced","none","37","33","27"
"female","group D","some college","standard","completed","66","65","70"
"female","group B","master's degree","standard","none","67","84","75"
"female","group C","high school","standard","none","76","93","88"
"female","group E","high school","standard","none","55","64","67"
"female","group B","some high school","standard","none","56","74","69"
"female","group C","some high school","standard","none","42","56","52"
"female","group D","some college","free/reduced","none","61","75","73"
"female","group C","high school","standard","none","88","88","85"
"male","group C","some high school","standard","completed","40","47","46"
"female","group B","associate's degree","free/reduced","completed","40","48","56"
"male","group C","associate's degree","free/reduced","completed","87","89","82"
"male","group C","associate's degree","standard","none","59","57","49"
"male","group D","associate's degree","standard","none","81","83","73"
"male","group D","some high school","standard","none","70","75","68"
"male","group A","associate's degree","standard","none","53","45","42"
"female","group D","associate's degree","free/reduced","none","65","72","75"
"female","group C","some college","standard","none","77","88","85"
"female","group C","master's degree","standard","none","70","77","82"
"male","group C","some college","free/reduced","none","46","44","46"
"male","group C","some high school","free/reduced","none","65","65","51"
"male","group B","high school","free/reduced","completed","64","72","69"
"female","group B","some college","standard","completed","68","81","81"
"male","group E","bachelor's degree","standard","completed","99","91","89"
"female","group C","bachelor's degree","standard","none","81","85","86"
"female","group C","some college","standard","none","68","72","73"
"male","group C","high school","standard","none","80","72","73"
"female","group D","bachelor's degree","standard","none","52","58","59"
"male","group E","high school","standard","completed","85","74","77"
"female","group A","some high school","free/reduced","completed","43","68","64"
"male","group B","master's degree","standard","completed","100","93","98"
"male","group C","some college","standard","none","73","64","63"
"female","group C","associate's degree","free/reduced","none","38","52","49"
"female","group D","some college","standard","none","50","55","61"
"male","group C","some high school","standard","none","82","62","61"
"female","group C","some high school","standard","completed","58","64","64"
"male","group C","some college","standard","none","64","54","62"
"male","group D","some college","standard","none","79","76","76"
"male","group C","master's degree","standard","none","62","69","62"
"male","group B","high school","standard","completed","79","74","72"
"male","group D","some college","free/reduced","completed","90","86","88"
"male","group D","high school","standard","completed","93","80","90"
"female","group D","high school","standard","none","41","49","48"
"male","group E","some high school","free/reduced","none","63","49","53"
"female","group D","some high school","free/reduced","none","48","62","57"
"female","group C","some college","standard","completed","58","73","70"
"female","group D","high school","free/reduced","none","69","89","81"
"female","group C","high school","standard","none","72","76","70"
"female","group C","master's degree","standard","none","86","99","100"
"male","group C","some high school","standard","completed","80","79","71"
"female","group C","associate's degree","free/reduced","completed","66","70","77"
"female","group C","some high school","standard","completed","58","63","76"
"male","group D","high school","free/reduced","completed","88","89","82"
"female","group D","associate's degree","standard","none","75","74","75"
"female","group C","high school","free/reduced","completed","51","58","59"
"male","group D","master's degree","free/reduced","none","82","82","78"
"male","group C","some high school","standard","completed","71","60","59"
"male","group C","some high school","free/reduced","none","72","61","53"
"male","group B","high school","free/reduced","completed","50","52","55"
"female","group C","high school","standard","completed","51","71","71"
"male","group C","master's degree","standard","none","73","78","72"
"male","group C","bachelor's degree","free/reduced","none","73","79","74"
"male","group D","some high school","standard","none","80","73","75"
"female","group C","some college","free/reduced","none","54","59","63"
"male","group E","bachelor's degree","free/reduced","none","62","69","68"
"female","group C","bachelor's degree","free/reduced","completed","74","76","78"
"male","group C","bachelor's degree","free/reduced","none","75","69","69"
"female","group D","some high school","standard","none","54","61","63"
"male","group D","associate's degree","standard","none","89","79","84"
"male","group E","bachelor's degree","free/reduced","none","70","67","58"
"male","group C","some college","free/reduced","none","54","55","54"
"male","group C","master's degree","free/reduced","none","78","74","71"
"female","group B","some college","standard","none","59","65","66"
"male","group D","some college","standard","none","88","82","83"
"male","group B","some college","free/reduced","none","67","75","64"
"male","group D","bachelor's degree","standard","none","71","60","68"
"female","group B","some high school","free/reduced","completed","71","86","88"
"male","group C","associate's degree","standard","none","64","51","51"
"male","group B","associate's degree","standard","none","85","80","69"
"female","group C","high school","standard","none","57","64","60"
"male","group D","associate's degree","free/reduced","none","74","67","71"
"female","group C","some college","standard","none","48","53","54"
"male","group C","bachelor's degree","standard","none","66","74","65"
"female","group B","some college","standard","completed","91","100","100"
"female","group C","some college","standard","none","81","97","97"
"female","group E","some college","free/reduced","none","62","77","71"
"male","group D","bachelor's degree","standard","completed","92","96","95"
"male","group D","bachelor's degree","standard","completed","68","57","57"
"male","group A","some college","standard","none","68","66","63"
"female","group C","associate's degree","standard","none","68","73","76"
"female","group D","master's degree","standard","none","52","68","63"
"male","group B","master's degree","standard","none","67","63","58"
"male","group E","associate's degree","standard","completed","100","97","96"
"female","group C","some college","free/reduced","none","59","71","72"
"female","group D","some college","standard","completed","94","99","100"
"male","group C","high school","free/reduced","completed","62","52","51"
"male","group C","associate's degree","standard","none","79","76","74"
"male","group D","bachelor's degree","standard","completed","55","52","53"
"female","group E","master's degree","free/reduced","completed","67","71","70"
"female","group D","some college","standard","none","94","98","90"
"female","group D","some college","standard","none","44","48","52"
"female","group D","associate's degree","free/reduced","none","66","82","84"
"male","group C","some high school","standard","none","68","65","58"
"male","group A","some college","free/reduced","completed","64","59","64"
"male","group B","associate's degree","free/reduced","none","57","60","57"
"female","group C","associate's degree","standard","none","91","91","97"
"female","group C","some high school","free/reduced","completed","70","81","77"
"male","group A","bachelor's degree","standard","completed","70","61","66"
"female","group C","associate's degree","standard","completed","50","60","63"
"female","group C","master's degree","standard","none","77","84","81"
"male","group C","associate's degree","standard","completed","66","59","58"
"female","group C","associate's degree","free/reduced","completed","69","81","82"
"male","group C","high school","standard","none","82","70","64"
"male","group C","high school","free/reduced","completed","32","39","36"
"male","group C","associate's degree","standard","none","61","69","61"
"male","group C","bachelor's degree","free/reduced","none","68","49","50"
"male","group C","associate's degree","free/reduced","none","39","45","41"
"female","group D","high school","standard","none","84","93","97"
"female","group C","some college","free/reduced","none","78","93","84"
"male","group D","high school","standard","none","62","47","45"
"female","group C","some college","standard","completed","78","99","99"
"female","group D","master's degree","free/reduced","completed","44","53","58"
"female","group D","associate's degree","standard","completed","93","92","98"
"male","group D","some college","standard","completed","81","77","80"
"male","group B","bachelor's degree","standard","none","84","81","74"
"female","group C","high school","standard","none","73","84","85"
"female","group C","some high school","free/reduced","none","42","56","48"
"male","group D","some college","standard","none","73","67","59"
"female","group D","some college","standard","completed","74","83","84"
"male","group B","high school","standard","completed","86","90","86"
"female","group D","associate's degree","standard","completed","89","96","100"
"male","group C","some high school","standard","none","37","33","30"
"female","group B","some college","standard","none","62","68","62"
"female","group B","associate's degree","free/reduced","none","44","50","58"
"male","group C","bachelor's degree","standard","none","85","76","74"
"male","group C","master's degree","standard","none","46","63","51"
"male","group B","some high school","free/reduced","completed","54","61","55"
"male","group D","some high school","standard","completed","72","73","75"
"female","group C","master's degree","free/reduced","none","55","62","64"
"male","group C","some college","free/reduced","completed","80","81","85"
"female","group D","high school","standard","completed","72","81","93"
"female","group C","associate's degree","standard","none","76","72","77"
"male","group C","associate's degree","standard","none","62","68","57"
"male","group C","associate's degree","free/reduced","none","64","76","67"
"male","group B","master's degree","standard","completed","76","81","76"
"male","group D","associate's degree","free/reduced","completed","58","53","57"
"female","group E","some college","standard","none","83","99","91"
"female","group D","master's degree","standard","none","97","100","100"
"female","group E","high school","free/reduced","none","77","70","72"
"male","group B","high school","free/reduced","none","45","51","49"
"male","group D","bachelor's degree","standard","none","78","71","67"
"male","group E","some high school","free/reduced","completed","78","65","62"
"male","group C","associate's degree","standard","none","61","57","49"
"female","group A","associate's degree","standard","completed","80","92","95"
"female","group E","some college","free/reduced","completed","94","97","93"
"female","group C","bachelor's degree","free/reduced","completed","58","84","79"
"male","group E","some college","standard","none","74","61","58"
"female","group C","associate's degree","standard","none","65","75","76"
"male","group D","high school","free/reduced","none","62","60","60"
"female","group B","bachelor's degree","standard","completed","75","95","96"
"female","group C","some high school","standard","none","66","74","74"
"male","group C","some college","free/reduced","completed","39","47","44"
"female","group B","associate's degree","free/reduced","completed","46","68","64"
"male","group B","high school","standard","none","51","41","34"
"female","group C","bachelor's degree","free/reduced","none","73","80","79"
"male","group A","associate's degree","free/reduced","none","71","68","67"
"male","group C","high school","standard","none","61","50","49"
"female","group E","some high school","standard","none","70","78","70"
"female","group C","some high school","free/reduced","completed","61","89","79"
"female","group C","associate's degree","standard","completed","90","97","100"
"male","group B","master's degree","standard","none","62","57","52"
"male","group A","some college","free/reduced","none","78","76","72"
"male","group D","some college","standard","none","78","70","75"
"male","group A","some college","standard","none","39","46","39"
"female","group E","high school","standard","none","87","82","85"
"male","group D","bachelor's degree","standard","none","61","62","53"
"male","group A","associate's degree","free/reduced","none","35","38","33"
"female","group E","associate's degree","standard","none","100","96","100"
"male","group B","high school","standard","none","77","65","64"
"male","group B","high school","standard","none","78","70","61"
"female","group A","bachelor's degree","standard","none","72","75","79"
"male","group D","some high school","standard","completed","65","68","62"
"male","group C","some high school","standard","none","75","67","70"
"male","group C","some high school","free/reduced","none","68","82","67"
"male","group D","some high school","free/reduced","none","41","36","36"
"female","group D","some high school","standard","none","35","49","45"
"male","group C","high school","standard","none","63","61","51"
"male","group D","some college","standard","none","99","92","91"
"female","group B","some high school","free/reduced","completed","49","58","54"
"male","group A","some college","standard","completed","73","72","69"
"male","group D","high school","standard","completed","88","82","87"
"female","group E","bachelor's degree","free/reduced","none","66","72","70"
"male","group C","associate's degree","standard","completed","76","86","81"
"male","group C","master's degree","standard","none","70","61","68"
"female","group D","some high school","free/reduced","none","66","69","66"
"female","group C","bachelor's degree","free/reduced","none","70","86","81"
"female","group D","associate's degree","free/reduced","none","55","72","75"
"female","group E","some high school","standard","none","51","52","55"
"female","group B","associate's degree","standard","none","55","61","55"
"male","group D","high school","standard","none","79","67","71"
"female","group B","some high school","standard","none","66","87","78"
"female","group C","high school","free/reduced","none","68","66","68"
"female","group C","bachelor's degree","free/reduced","completed","54","62","63"
"male","group D","bachelor's degree","free/reduced","completed","69","75","83"
"male","group D","high school","standard","none","68","63","61"
"female","group C","master's degree","free/reduced","none","68","74","74"
"female","group E","high school","standard","none","86","89","84"
"female","group E","some college","free/reduced","none","85","86","87"
"male","group D","some college","standard","none","91","82","80"
