"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group C","some high school","standard","none","49","59","57"
"female","group C","some high school","free/reduced","none","43","71","63"
"female","group E","bachelor's degree","standard","completed","84","92","90"
"female","group E","high school","standard","none","63","72","70"
"male","group B","high school","free/reduced","completed","69","63","62"
"female","group C","some high school","standard","none","73","68","69"
"male","group E","some high school","standard","completed","76","67","71"
"male","group C","some college","free/reduced","none","51","50","45"
"female","group B","high school","standard","none","67","73","75"
"female","group A","some college","standard","completed","83","89","95"
"female","group D","some college","standard","completed","86","91","95"
"male","group D","some college","standard","none","76","76","73"
"female","group B","some high school","free/reduced","none","54","62","64"
"male","group B","high school","free/reduced","none","47","48","40"
"female","group C","high school","standard","completed","46","55","49"
"female","group E","some high school","standard","completed","59","75","75"
"male","group B","some high school","free/reduced","none","72","55","58"
"male","group E","high school","standard","none","82","80","71"
"male","group A","some high school","standard","none","64","62","57"
"female","group C","some college","free/reduced","none","34","46","38"
"female","group D","some high school","standard","completed","86","94","93"
"male","group D","high school","standard","none","58","46","54"
"female","group B","some college","free/reduced","completed","50","67","70"
"female","group C","some college","free/reduced","none","52","64","62"
"male","group D","associate's degree","standard","none","70","51","54"
"female","group D","some high school","free/reduced","none","58","66","59"
"male","group E","some college","free/reduced","completed","80","86","79"
"female","group C","some high school","standard","none","63","73","67"
"male","group E","associate's degree","standard","completed","90","88","89"
"male","group C","associate's degree","standard","completed","63","74","64"
"male","group B","bachelor's degree","standard","completed","87","89","84"
"female","group C","associate's degree","free/reduced","completed","64","80","74"
"male","group C","some college","free/reduced","none","53","59","51"
"male","group D","associate's degree","standard","none","75","77","76"
"female","group D","some college","standard","none","65","70","73"
"female","group D","associate's degree","standard","none","58","66","64"
"male","group A","some high school","free/reduced","none","46","47","44"
"female","group D","some high school","free/reduced","none","22","44","47"
"male","group B","associate's degree","free/reduced","none","60","65","61"
"female","group C","associate's degree","standard","none","67","72","67"
"female","group C","some high school","free/reduced","none","33","47","49"
"female","group B","some college","standard","completed","67","86","90"
"male","group D","some high school","standard","completed","65","57","57"
"female","group C","associate's degree","standard","none","47","53","55"
"female","group B","some college","standard","none","70","67","70"
"female","group C","high school","free/reduced","none","54","63","69"
"male","group E","high school","standard","none","84","78","75"
"male","group D","some high school","free/reduced","completed","82","78","78"
"male","group C","associate's degree","standard","none","47","38","37"
"female","group E","high school","free/reduced","none","56","56","57"
"female","group D","some college","standard","none","60","74","69"
"male","group A","some college","free/reduced","none","71","80","65"
"female","group C","associate's degree","standard","completed","65","87","80"
"male","group B","high school","free/reduced","none","77","74","73"
"male","group D","some college","free/reduced","none","56","51","43"
"female","group C","high school","free/reduced","none","48","57","49"
"female","group C","associate's degree","standard","completed","77","83","82"
"male","group B","associate's degree","standard","none","51","43","37"
"female","group D","some high school","standard","completed","53","68","66"
"female","group C","master's degree","standard","completed","84","98","100"
"male","group A","some high school","free/reduced","none","69","54","58"
"male","group B","bachelor's degree","standard","none","67","51","54"
"female","group E","some college","standard","none","80","78","80"
"female","group B","bachelor's degree","free/reduced","none","79","83","80"
"male","group D","some college","standard","completed","77","65","75"
"male","group B","some high school","standard","completed","59","44","48"
"male","group D","some college","free/reduced","completed","80","87","88"
"male","group E","some college","standard","completed","96","100","98"
"female","group C","high school","standard","completed","71","74","75"
"female","group C","some high school","standard","none","75","79","83"
"female","group C","some high school","standard","completed","52","55","58"
"female","group C","some college","standard","none","77","91","86"
"male","group C","bachelor's degree","standard","none","78","73","68"
"female","group E","some high school","standard","none","50","49","56"
"female","group C","associate's degree","free/reduced","none","42","62","57"
"male","group D","associate's degree","free/reduced","none","38","33","32"
"male","group D","some college","standard","none","90","75","72"
"male","group B","some college","free/reduced","none","74","64","61"
"female","group B","high school","standard","none","71","68","73"
"male","group C","some high school","standard","completed","80","81","82"
"male","group B","bachelor's degree","free/reduced","none","77","84","76"
"female","group D","associate's degree","standard","completed","70","90","96"
"female","group D","high school","standard","none","52","71","74"
"female","group D","associate's degree","standard","none","83","82","82"
"male","group D","some high school","standard","completed","66","60","60"
"male","group D","associate's degree","standard","none","51","55","49"
"female","group D","associate's degree","standard","completed","81","85","89"
"male","group C","associate's degree","free/reduced","none","78","71","66"
"female","group B","some high school","standard","none","53","56","61"
"male","group E","some college","standard","completed","100","96","97"
"male","group D","bachelor's degree","standard","none","66","60","54"
"female","group B","some high school","standard","completed","78","82","83"
"female","group A","some college","standard","none","39","50","51"
"female","group B","some college","standard","completed","56","68","62"
"male","group A","bachelor's degree","free/reduced","none","40","47","41"
"female","group B","high school","standard","none","39","54","52"
"female","group C","some college","free/reduced","none","35","43","45"
"female","group D","some high school","standard","completed","83","96","100"
"female","group C","bachelor's degree","standard","completed","89","88","95"
"male","group D","some high school","standard","completed","59","51","51"
"male","group B","associate's degree","standard","completed","91","86","81"
"female","group A","some college","standard","none","64","65","66"
"male","group B","bachelor's degree","free/reduced","none","80","83","79"
"male","group B","some college","free/reduced","completed","58","55","50"
"male","group E","some high school","standard","completed","76","62","60"
"female","group E","high school","standard","none","68","74","72"
"female","group D","associate's degree","standard","completed","83","92","96"
"male","group D","high school","standard","none","70","66","65"
"male","group C","some high school","free/reduced","none","52","44","45"
"female","group E","associate's degree","standard","completed","91","100","100"
"male","group C","associate's degree","standard","none","70","60","60"
"male","group D","some high school","standard","none","85","76","75"
"female","group C","some college","standard","none","68","65","71"
"male","group D","some high school","free/reduced","completed","56","60","63"
"female","group E","associate's degree","standard","none","98","100","100"
"male","group D","some high school","free/reduced","none","77","85","71"
"male","group C","some college","free/reduced","none","84","71","65"
"female","group C","master's degree","free/reduced","completed","56","67","70"
"female","group B","some college","standard","completed","87","94","99"
"male","group E","some college","standard","none","72","65","62"
"female","group C","high school","standard","completed","87","94","95"
"female","group C","some high school","standard","completed","80","83","85"
"female","group B","some college","standard","none","50","67","64"
"male","group A","high school","free/reduced","completed","69","72","66"
"female","group E","high school","standard","none","71","79","75"
"female","group A","associate's degree","standard","completed","86","100","100"
"female","group A","some college","free/reduced","none","58","66","63"
"male","group E","high school","standard","none","78","62","62"
"male","group C","associate's degree","free/reduced","none","66","65","61"
"male","group C","high school","standard","none","75","63","60"
"male","group C","high school","standard","none","69","57","57"
"female","group E","master's degree","free/reduced","none","66","78","77"
"male","group D","bachelor's degree","standard","none","76","81","81"
"female","group E","associate's degree","standard","none","50","72","66"
"male","group E","master's degree","free/reduced","none","60","58","50"
"male","group A","master's degree","standard","none","85","80","80"
"male","group D","bachelor's degree","standard","none","74","88","81"
"male","group C","some high school","free/reduced","completed","50","48","51"
"male","group A","some high school","free/reduced","completed","41","52","50"
"male","group D","some high school","free/reduced","completed","75","76","77"
"male","group B","some high school","standard","none","76","66","58"
"female","group B","some college","free/reduced","none","41","49","54"
"female","group C","some college","standard","none","65","70","64"
"female","group B","some college","standard","none","86","87","83"
"female","group C","high school","free/reduced","none","40","54","57"
"male","group A","associate's degree","standard","none","72","69","60"
"male","group D","some college","standard","none","72","70","65"
"male","group C","high school","standard","completed","45","51","52"
"female","group C","some college","standard","none","69","82","77"
"female","group B","some college","free/reduced","completed","36","47","43"
"male","group C","associate's degree","standard","none","78","74","68"
"female","group D","some college","standard","none","75","73","80"
"male","group B","high school","standard","none","70","79","75"
"male","group C","some college","free/reduced","none","70","71","60"
"female","group C","high school","standard","none","69","79","78"
"female","group C","some high school","free/reduced","none","46","46","37"
"female","group D","high school","standard","completed","93","96","95"
"male","group D","associate's degree","standard","none","75","75","73"
"female","group D","some high school","standard","none","75","81","85"
"male","group E","some college","standard","none","87","69","67"
"male","group B","associate's degree","standard","none","88","81","79"
"male","group D","high school","standard","none","61","51","52"
"female","group C","associate's degree","standard","completed","87","93","94"
"female","group B","some high school","free/reduced","none","59","50","51"
"male","group D","some high school","standard","completed","78","76","76"
"male","group E","high school","free/reduced","completed","64","66","67"
"male","group B","high school","standard","none","54","53","47"
"male","group D","high school","standard","completed","75","63","58"
"female","group D","master's degree","free/reduced","none","65","70","80"
"male","group D","associate's degree","standard","none","53","45","48"
"male","group C","some high school","free/reduced","none","37","31","32"
"male","group A","associate's degree","standard","none","57","61","52"
"male","group D","associate's degree","free/reduced","completed","84","79","80"
"male","group E","high school","standard","none","90","87","78"
"male","group D","bachelor's degree","standard","completed","73","67","79"
"male","group A","some college","standard","none","76","65","60"
"female","group C","high school","standard","none","88","94","84"
"female","group D","associate's degree","standard","none","66","64","72"
"male","group D","some college","free/reduced","none","59","59","56"
"female","group B","master's degree","standard","none","71","73","79"
"male","group B","high school","standard","none","65","50","51"
"male","group E","associate's degree","standard","none","76","54","56"
"female","group D","some college","standard","none","75","89","86"
"male","group C","some college","standard","none","77","72","69"
"female","group C","high school","standard","completed","71","77","81"
"male","group B","some college","free/reduced","completed","54","55","55"
"male","group A","high school","free/reduced","none","42","41","42"
"male","group C","associate's degree","standard","completed","85","91","85"
"male","group E","master's degree","standard","completed","81","80","87"
"male","group D","master's degree","standard","completed","79","67","74"
"female","group E","associate's degree","standard","none","77","77","79"
"male","group D","high school","free/reduced","completed","69","80","73"
"male","group C","associate's degree","standard","completed","69","62","64"
"male","group B","some high school","standard","none","67","63","59"
"male","group D","some college","standard","none","75","78","78"
"male","group C","high school","standard","none","58","64","63"
"male","group E","associate's degree","free/reduced","completed","85","73","73"
"male","group B","some college","free/reduced","completed","76","79","79"
"male","group B","associate's degree","standard","none","78","74","70"
"male","group E","associate's degree","standard","completed","78","72","77"
"male","group D","some college","standard","completed","78","74","76"
"male","group D","bachelor's degree","standard","none","69","67","70"
"male","group D","associate's degree","standard","none","88","81","74"
"female","group C","some college","standard","none","78","85","86"
"male","group D","associate's degree","free/reduced","completed","76","93","89"
"female","group B","some college","free/reduced","none","63","62","60"
"male","group C","associate's degree","standard","completed","92","86","88"
"male","group C","some high school","standard","none","80","87","75"
"female","group B","some high school","free/reduced","none","59","72","64"
"male","group C","high school","standard","none","72","66","57"
"male","group C","associate's degree","free/reduced","none","69","77","78"
"female","group C","high school","standard","none","59","66","61"
"male","group D","some college","standard","completed","81","64","74"
"male","group D","associate's degree","free/reduced","none","76","73","71"
"male","group D","associate's degree","standard","none","87","78","69"
"female","group E","some college","free/reduced","completed","56","62","58"
"female","group D","some college","standard","completed","67","76","81"
"female","group C","some high school","free/reduced","none","61","73","66"
"female","group E","some college","standard","none","77","74","74"
"female","group C","some college","standard","none","53","64","64"
"male","group B","some college","free/reduced","completed","49","43","50"
"male","group C","high school","standard","completed","64","71","69"
"male","group E","bachelor's degree","standard","none","97","100","99"
"female","group E","associate's degree","standard","none","71","78","71"
"male","group C","high school","free/reduced","completed","63","59","57"
"female","group E","high school","standard","completed","89","82","81"
"female","group C","some college","free/reduced","none","60","64","70"
"male","group C","some high school","standard","none","71","70","61"
"male","group C","some college","standard","completed","67","59","69"
"male","group E","high school","free/reduced","completed","75","76","77"
"female","group B","high school","free/reduced","none","56","87","81"
"male","group C","bachelor's degree","free/reduced","none","50","46","52"
"male","group C","some high school","standard","none","67","65","61"
"female","group D","some college","standard","none","47","66","64"
"male","group A","associate's degree","free/reduced","completed","63","64","62"
"female","group C","some high school","standard","completed","42","56","50"
"female","group B","some high school","standard","none","78","95","92"
"male","group C","some high school","standard","completed","69","72","68"
"male","group C","high school","standard","none","46","54","46"
"male","group C","associate's degree","standard","completed","80","88","92"
"female","group E","high school","standard","none","75","74","73"
"male","group C","associate's degree","standard","none","84","72","75"
"male","group C","some college","free/reduced","completed","73","74","78"
"female","group C","master's degree","standard","none","94","95","99"
"female","group E","master's degree","free/reduced","none","62","70","69"
"male","group D","some college","standard","none","58","49","52"
"female","group D","associate's degree","free/reduced","none","57","69","71"
"female","group C","associate's degree","standard","none","78","84","86"
"female","group E","master's degree","standard","completed","93","97","100"
"female","group A","high school","free/reduced","completed","34","55","50"
"female","group C","associate's degree","standard","completed","89","94","96"
"female","group D","bachelor's degree","standard","none","79","75","76"
"female","group A","high school","standard","completed","64","69","75"
"female","group D","some high school","standard","none","54","56","55"
"male","group B","associate's degree","standard","completed","71","69","62"
"male","group C","some college","free/reduced","none","68","75","70"
"male","group B","some college","standard","none","54","53","51"
"female","group B","some college","standard","completed","42","49","53"
"female","group D","some college","standard","none","51","67","66"
"female","group C","some college","standard","none","83","86","87"
"male","group D","associate's degree","free/reduced","none","42","49","49"
"male","group C","some high school","standard","none","84","75","73"
"female","group C","master's degree","standard","none","81","92","90"
"male","group D","high school","standard","none","85","91","89"
"male","group E","bachelor's degree","free/reduced","completed","93","81","86"
"female","group E","some high school","standard","none","81","85","79"
"male","group B","some college","standard","completed","65","56","61"
"female","group C","high school","standard","completed","94","98","97"
"male","group C","some college","standard","completed","69","67","63"
"male","group D","some high school","free/reduced","completed","53","45","42"
"male","group D","some college","standard","none","59","57","59"
"female","group D","associate's degree","free/reduced","completed","74","87","91"
"male","group B","some high school","free/reduced","completed","65","84","78"
"male","group D","some college","standard","none","76","63","66"
"female","group C","associate's degree","standard","none","62","77","73"
"male","group D","associate's degree","standard","completed","91","80","86"
"female","group E","associate's degree","free/reduced","none","64","59","60"
"male","group C","high school","free/reduced","none","41","36","28"
"female","group D","some high school","standard","none","73","77","75"
"male","group D","associate's degree","free/reduced","none","87","78","80"
"female","group B","some high school","standard","none","40","61","51"
"female","group D","some high school","standard","none","57","65","68"
"female","group D","high school","free/reduced","none","54","69","66"
"female","group B","associate's degree","standard","completed","57","73","73"
"male","group B","some high school","standard","completed","58","58","61"
"female","group D","high school","free/reduced","none","69","72","71"
"male","group B","associate's degree","standard","none","91","91","89"
"female","group A","associate's degree","standard","none","54","53","58"
"male","group D","some college","standard","none","84","70","69"
"female","group D","high school","free/reduced","completed","49","66","67"
"male","group D","associate's degree","free/reduced","none","80","70","69"
"female","group D","some high school","standard","none","62","70","71"
"male","group D","associate's degree","standard","completed","93","91","94"
"female","group C","associate's degree","standard","completed","71","80","84"
"female","group D","high school","standard","none","51","54","59"
"female","group D","some college","free/reduced","completed","68","88","85"
"female","group C","high school","free/reduced","completed","67","67","65"
"female","group A","some college","standard","none","81","77","79"
"female","group C","associate's degree","standard","none","80","83","86"
"female","group D","some college","standard","none","68","78","71"
"female","group B","some high school","standard","none","76","85","86"
"male","group A","some high school","free/reduced","completed","50","64","57"
"female","group D","some college","standard","none","75","83","85"
"female","group C","bachelor's degree","standard","none","71","81","72"
"female","group C","some high school","standard","completed","57","68","69"
"female","group D","associate's degree","standard","completed","87","96","100"
"male","group E","bachelor's degree","free/reduced","completed","91","100","94"
"male","group C","some high school","standard","none","65","55","58"
"male","group B","master's degree","free/reduced","none","61","53","56"
"male","group B","high school","standard","none","63","50","49"
"female","group C","associate's degree","standard","none","64","67","66"
"male","group C","associate's degree","standard","none","70","63","61"
"male","group C","associate's degree","standard","none","70","77","67"
"male","group B","some college","standard","none","62","61","63"
"female","group C","high school","standard","completed","79","97","92"
"female","group D","associate's degree","free/reduced","completed","75","89","88"
"female","group D","some college","free/reduced","completed","66","74","82"
"male","group B","some high school","free/reduced","none","52","56","47"
"male","group D","some college","standard","none","75","85","78"
"female","group C","some high school","standard","completed","68","77","70"
"female","group A","associate's degree","free/reduced","completed","49","62","66"
"male","group C","associate's degree","free/reduced","none","56","60","58"
"female","group D","some high school","standard","completed","66","73","77"
"female","group E","some high school","standard","completed","87","91","95"
"female","group D","some high school","standard","completed","69","75","77"
"female","group C","master's degree","standard","none","73","78","80"
"male","group D","high school","standard","completed","65","69","74"
"female","group A","high school","free/reduced","none","50","59","54"
"female","group C","some high school","standard","none","44","54","52"
"male","group C","high school","standard","none","76","81","77"
"male","group D","high school","standard","completed","94","93","84"
"female","group B","bachelor's degree","standard","none","63","69","65"
"male","group E","some high school","standard","none","86","80","74"
"female","group D","some college","free/reduced","completed","40","51","60"
"female","group B","some high school","standard","none","51","56","54"
"female","group B","high school","standard","completed","84","80","82"
"female","group A","master's degree","free/reduced","completed","78","98","93"
"female","group C","some college","standard","completed","36","53","55"
"female","group C","some college","standard","none","69","75","75"
"female","group C","high school","standard","none","49","58","53"
"female","group C","master's degree","standard","none","60","76","69"
"male","group D","master's degree","standard","none","74","64","68"
"male","group C","high school","free/reduced","none","54","56","48"
"male","group B","associate's degree","free/reduced","none","64","71","61"
"male","group D","associate's degree","standard","none","100","89","92"
"male","group D","associate's degree","free/reduced","none","49","41","42"
"male","group C","some high school","standard","completed","89","76","78"
"male","group A","some college","standard","none","57","51","45"
"male","group B","some college","standard","completed","91","87","86"
"male","group A","high school","free/reduced","none","54","43","42"
"male","group D","associate's degree","standard","none","79","60","60"
"male","group A","high school","standard","completed","73","72","68"
"female","group D","high school","free/reduced","none","34","48","47"
"male","group D","some college","free/reduced","completed","84","81","84"
"female","group E","some college","standard","completed","100","95","98"
"male","group D","some high school","standard","completed","71","75","72"
"female","group B","some college","free/reduced","none","45","53","47"
"female","group A","some high school","standard","completed","60","72","70"
"male","group B","associate's degree","standard","completed","63","66","63"
"male","group B","bachelor's degree","standard","completed","53","51","56"
"female","group C","bachelor's degree","free/reduced","none","55","74","70"
"male","group C","bachelor's degree","free/reduced","completed","53","50","49"
"female","group D","some high school","free/reduced","none","44","64","66"
"male","group A","associate's degree","standard","none","89","75","72"
"female","group C","high school","standard","none","52","69","64"
"male","group E","high school","standard","none","89","88","82"
"female","group E","high school","free/reduced","none","68","69","67"
"female","group D","high school","free/reduced","none","47","60","61"
"female","group D","some high school","free/reduced","completed","63","80","77"
"female","group D","some high school","free/reduced","none","56","65","66"
"male","group B","high school","free/reduced","none","48","36","33"
"male","group D","high school","free/reduced","completed","50","49","56"
"female","group B","bachelor's degree","standard","none","75","76","78"
"male","group C","associate's degree","free/reduced","none","58","61","51"
"male","group D","some college","standard","none","77","67","72"
"female","group C","associate's degree","standard","none","52","54","53"
"female","group D","some high school","free/reduced","completed","46","61","64"
"female","group B","some college","free/reduced","none","62","78","76"
"male","group D","some high school","free/reduced","completed","64","60","54"
"female","group C","some college","standard","none","72","75","75"
"female","group E","associate's degree","standard","completed","88","88","94"
"female","group C","some college","free/reduced","none","48","58","61"
"female","group C","some high school","standard","completed","73","89","88"
"female","group D","some college","free/reduced","none","36","62","56"
"male","group A","some high school","standard","none","58","47","45"
"male","group D","some college","free/reduced","none","59","63","58"
"male","group D","some high school","free/reduced","none","41","35","35"
"male","group C","master's degree","standard","none","73","74","74"
"female","group E","associate's degree","standard","none","83","91","89"
"male","group B","some college","free/reduced","none","57","52","43"
"female","group A","high school","standard","none","33","56","52"
"male","group D","associate's degree","standard","none","93","73","74"
"male","group D","some high school","standard","none","69","65","61"
"male","group D","associate's degree","standard","completed","85","84","89"
"male","group C","bachelor's degree","standard","none","97","85","83"
"female","group D","bachelor's degree","free/reduced","completed","35","43","43"
"male","group C","high school","standard","completed","79","81","78"
"female","group C","some high school","standard","none","50","64","58"
"female","group C","some college","standard","none","64","74","78"
"male","group D","some high school","standard","none","71","68","64"
"male","group B","high school","standard","none","72","73","68"
"female","group B","associate's degree","standard","completed","70","79","76"
"male","group C","high school","standard","none","66","67","63"
"male","group A","some college","standard","none","75","64","61"
"female","group C","some college","standard","none","59","68","72"
"male","group B","some college","standard","none","80","71","67"
"female","group C","some high school","standard","none","59","61","59"
"male","group D","some college","standard","completed","100","99","94"
"female","group C","high school","standard","none","63","68","70"
"female","group C","master's degree","free/reduced","none","53","59","65"
"male","group D","associate's degree","standard","completed","86","69","77"
"female","group D","bachelor's degree","standard","none","83","85","87"
"male","group D","some high school","free/reduced","none","72","74","74"
"female","group B","bachelor's degree","standard","completed","79","82","88"
"male","group A","some college","free/reduced","none","63","62","60"
"female","group A","some college","standard","none","67","73","73"
"male","group E","bachelor's degree","free/reduced","completed","68","63","60"
"female","group D","associate's degree","free/reduced","completed","66","87","88"
"female","group D","bachelor's degree","standard","none","74","73","76"
"male","group C","associate's degree","free/reduced","none","68","76","69"
"male","group A","bachelor's degree","free/reduced","completed","68","73","76"
"female","group D","some college","standard","none","83","95","92"
"female","group D","bachelor's degree","free/reduced","completed","71","87","96"
