"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group C","some high school","standard","completed","78","71","70"
"male","group D","high school","standard","none","87","76","77"
"male","group C","some college","standard","completed","92","80","81"
"female","group E","high school","standard","completed","96","96","100"
"male","group B","some high school","standard","completed","59","61","51"
"male","group C","bachelor's degree","standard","completed","60","61","64"
"female","group B","high school","free/reduced","none","51","65","58"
"female","group A","some college","standard","none","68","92","83"
"female","group A","some college","standard","none","51","49","49"
"male","group D","some college","free/reduced","none","77","70","70"
"male","group A","associate's degree","standard","none","60","66","58"
"male","group C","some high school","free/reduced","completed","68","73","73"
"male","group B","some college","standard","none","46","50","49"
"male","group D","associate's degree","standard","none","53","46","39"
"female","group E","bachelor's degree","free/reduced","none","81","84","80"
"male","group C","some college","standard","none","70","75","69"
"female","group A","some high school","free/reduced","completed","64","80","77"
"female","group A","associate's degree","standard","none","63","77","79"
"female","group D","associate's degree","free/reduced","completed","60","72","81"
"female","group A","some college","standard","completed","92","94","100"
"male","group B","high school","free/reduced","none","60","56","50"
"female","group B","some high school","free/reduced","completed","44","59","56"
"female","group D","some college","free/reduced","none","57","60","61"
"female","group C","some college","free/reduced","completed","78","89","85"
"male","group B","high school","free/reduced","none","63","61","58"
"female","group B","some college","free/reduced","none","42","62","59"
"male","group C","associate's degree","standard","completed","75","74","68"
"female","group A","associate's degree","standard","completed","60","74","72"
"female","group E","associate's degree","standard","none","82","90","94"
"male","group C","high school","standard","none","47","48","41"
"male","group A","bachelor's degree","standard","none","62","49","38"
"male","group C","some high school","free/reduced","completed","58","66","62"
"female","group E","some high school","standard","none","47","58","56"
"female","group C","high school","standard","completed","56","63","70"
"female","group B","high school","standard","none","32","46","41"
"female","group A","associate's degree","free/reduced","completed","71","86","85"
"male","group C","master's degree","free/reduced","none","73","73","73"
"female","group D","associate's degree","standard","none","65","77","72"
"female","group D","high school","standard","none","56","67","72"
"female","group A","some college","free/reduced","none","48","64","63"
"male","group C","master's degree","free/reduced","completed","80","72","72"
"male","group D","some high school","standard","none","93","93","82"
"female","group D","high school","standard","none","56","67","69"
"male","group B","associate's degree","free/reduced","none","50","46","44"
"male","group D","high school","standard","completed","86","85","88"
"female","group B","master's degree","standard","completed","70","83","82"
"female","group B","some high school","standard","completed","83","89","94"
"female","group A","associate's degree","standard","completed","84","88","95"
"male","group C","bachelor's degree","standard","none","78","74","77"
"male","group B","master's degree","free/reduced","none","71","82","78"
"male","group C","bachelor's degree","free/reduced","none","52","61","48"
"male","group C","some high school","standard","none","90","79","81"
"male","group B","high school","standard","completed","61","79","74"
"male","group D","some college","standard","none","57","53","62"
"female","group C","some college","standard","completed","65","68","69"
"female","group C","associate's degree","free/reduced","completed","67","83","82"
"female","group B","associate's degree","standard","completed","76","94","100"
"male","group E","bachelor's degree","standard","completed","100","99","97"
"male","group C","some college","free/reduced","none","72","77","73"
"female","group C","bachelor's degree","standard","none","81","88","91"
"male","group C","some college","standard","none","56","51","45"
"male","group C","master's degree","standard","none","78","65","68"
"male","group B","high school","standard","none","66","64","62"
"male","group C","some college","free/reduced","none","65","65","63"
"female","group D","high school","free/reduced","completed","36","54","53"
"male","group C","some high school","standard","none","69","64","62"
"female","group D","some high school","standard","completed","73","76","82"
"male","group D","associate's degree","free/reduced","none","51","52","48"
"female","group B","some college","standard","none","43","58","58"
"male","group D","high school","free/reduced","none","62","55","51"
"female","group B","high school","standard","none","66","79","70"
"female","group B","some high school","standard","completed","50","55","60"
"male","group E","some high school","standard","completed","100","97","90"
"female","group C","bachelor's degree","standard","none","87","96","100"
"female","group D","associate's degree","free/reduced","completed","82","96","95"
"male","group C","high school","free/reduced","completed","53","58","60"
"female","group C","some college","standard","completed","69","86","87"
"female","group E","some college","free/reduced","none","66","84","82"
"female","group C","bachelor's degree","standard","none","81","81","83"
"female","group B","associate's degree","standard","none","55","74","66"
"female","group D","some high school","standard","none","44","43","41"
"male","group D","some college","standard","none","58","53","51"
"male","group E","associate's degree","standard","none","89","73","73"
"male","group C","some college","free/reduced","none","89","79","74"
"male","group A","some college","standard","completed","76","66","69"
"male","group E","master's degree","standard","none","100","100","96"
"male","group C","bachelor's degree","standard","none","73","68","68"
"male","group C","bachelor's degree","free/reduced","none","69","77","64"
"female","group C","associate's degree","standard","none","65","71","72"
"female","group C","some college","standard","none","53","64","66"
"male","group C","high school","standard","none","85","72","76"
"male","group D","some college","free/reduced","completed","62","60","58"
"female","group C","some high school","standard","none","58","70","64"
"male","group C","high school","standard","completed","73","60","63"
"male","group B","bachelor's degree","free/reduced","none","72","66","65"
"female","group C","some high school","standard","none","70","78","75"
"female","group C","some college","free/reduced","none","34","48","36"
"female","group B","high school","free/reduced","none","51","56","51"
"female","group A","associate's degree","standard","none","83","89","84"
"male","group D","bachelor's degree","standard","completed","90","80","81"
"female","group C","some high school","standard","none","76","92","80"
"male","group C","some college","standard","none","33","33","32"
"male","group E","associate's degree","standard","none","98","87","84"
"female","group B","some college","free/reduced","none","52","61","64"
"male","group E","some college","free/reduced","none","87","80","80"
"female","group C","associate's degree","standard","none","82","85","88"
"male","group D","high school","free/reduced","none","61","64","59"
"female","group D","bachelor's degree","standard","none","83","88","92"
"female","group D","associate's degree","standard","none","55","73","71"
"female","group B","some college","standard","none","70","84","82"
"female","group C","some high school","free/reduced","none","23","39","25"
"female","group E","some high school","standard","none","65","64","61"
"male","group B","high school","free/reduced","completed","41","51","49"
"female","group B","some college","standard","none","58","68","72"
"male","group B","some college","standard","none","55","53","45"
"female","group E","high school","standard","none","85","87","81"
"female","group C","bachelor's degree","free/reduced","none","58","76","74"
"female","group C","high school","free/reduced","none","27","41","40"
"male","group E","high school","standard","none","67","53","49"
"male","group E","high school","standard","none","62","51","44"
"male","group C","bachelor's degree","standard","completed","78","79","87"
"female","group C","some college","free/reduced","none","36","52","48"
"male","group B","associate's degree","standard","none","78","84","76"
"female","group D","some college","free/reduced","none","48","64","62"
"female","group D","some college","standard","none","86","95","95"
"female","group D","master's degree","standard","completed","93","100","96"
"male","group D","associate's degree","standard","none","79","79","80"
"male","group A","some high school","standard","none","68","57","56"
"female","group D","master's degree","standard","none","98","95","100"
"female","group D","associate's degree","standard","none","59","72","72"
"male","group B","high school","standard","none","68","57","57"
"female","group B","associate's degree","free/reduced","none","48","52","52"
"male","group C","some college","standard","none","85","92","87"
"male","group C","some college","standard","none","72","57","61"
"female","group A","some college","free/reduced","none","39","57","52"
"male","group C","some college","free/reduced","none","88","80","81"
"male","group C","high school","standard","completed","80","76","81"
"male","group C","associate's degree","standard","none","72","74","65"
"male","group D","bachelor's degree","standard","none","55","63","57"
"female","group D","some college","standard","completed","54","70","73"
"female","group B","high school","standard","completed","67","82","84"
"male","group B","bachelor's degree","standard","none","56","60","55"
"male","group E","high school","free/reduced","none","52","46","45"
"female","group D","some college","free/reduced","completed","65","75","78"
"female","group D","associate's degree","free/reduced","none","53","64","64"
"female","group B","bachelor's degree","standard","completed","58","81","76"
"female","group D","some college","standard","none","71","74","78"
"male","group D","high school","free/reduced","none","40","35","34"
"male","group D","some high school","free/reduced","completed","69","82","74"
"male","group D","bachelor's degree","free/reduced","none","55","62","51"
"female","group E","associate's degree","standard","completed","78","88","88"
"female","group E","high school","standard","none","66","84","81"
"female","group D","some college","standard","none","77","91","90"
"male","group B","high school","free/reduced","none","56","53","48"
"female","group D","some high school","standard","none","63","69","71"
"female","group A","some college","standard","completed","73","79","79"
"female","group C","some college","standard","completed","53","73","74"
"female","group D","associate's degree","free/reduced","completed","44","65","66"
"female","group B","associate's degree","standard","none","60","80","76"
"male","group B","some high school","standard","completed","67","73","69"
"female","group A","some college","free/reduced","completed","83","94","93"
"male","group A","high school","free/reduced","completed","71","71","73"
"male","group D","some college","standard","none","71","67","68"
"male","group D","associate's degree","free/reduced","none","58","51","49"
"male","group E","master's degree","standard","completed","77","67","70"
"male","group C","high school","standard","none","49","43","42"
"female","group D","some high school","standard","none","85","84","86"
"female","group B","some college","standard","none","60","60","58"
"female","group D","associate's degree","free/reduced","none","78","81","81"
"male","group D","associate's degree","standard","none","100","84","83"
"female","group B","some college","standard","none","75","81","81"
"male","group A","associate's degree","standard","none","50","52","44"
"male","group C","some college","standard","none","71","68","62"
"male","group D","some high school","free/reduced","none","58","54","58"
"female","group D","some high school","standard","completed","65","75","76"
"male","group C","some high school","standard","completed","71","67","67"
"male","group C","some college","standard","none","72","66","62"
"female","group C","some high school","free/reduced","none","31","37","34"
"female","group A","associate's degree","standard","none","31","48","43"
"male","group D","high school","free/reduced","none","56","52","44"
"female","group E","associate's degree","free/reduced","none","68","84","79"
"female","group A","associate's degree","free/reduced","none","71","82","79"
"female","group B","associate's degree","standard","completed","62","73","74"
"female","group C","associate's degree","free/reduced","none","48","52","56"
"male","group D","some high school","standard","completed","74","65","71"
"female","group B","associate's degree","standard","completed","80","88","89"
"male","group C","some high school","standard","none","60","54","47"
"male","group B","high school","standard","none","50","48","44"
"female","group E","associate's degree","free/reduced","none","49","65","64"
"female","group B","bachelor's degree","free/reduced","none","72","84","84"
"female","group D","some college","standard","completed","74","80","80"
"male","group C","associate's degree","free/reduced","completed","61","58","60"
"male","group D","master's degree","standard","none","80","68","77"
"female","group B","master's degree","standard","completed","73","85","89"
"male","group C","some high school","free/reduced","none","65","56","51"
"female","group D","bachelor's degree","standard","completed","65","72","86"
"female","group D","associate's degree","standard","none","46","56","58"
"female","group C","high school","standard","completed","84","88","86"
"male","group D","associate's degree","standard","none","85","64","68"
"female","group E","some college","standard","none","54","59","62"
"male","group C","some high school","standard","completed","73","75","69"
"male","group D","some high school","standard","completed","55","61","61"
"male","group E","associate's degree","standard","none","99","96","91"
"female","group B","some college","free/reduced","none","39","47","46"
"male","group C","some college","standard","none","56","62","57"
"female","group D","associate's degree","standard","completed","86","77","89"
"female","group B","bachelor's degree","standard","none","60","67","68"
"male","group D","some college","standard","completed","84","84","82"
"male","group E","some college","standard","none","66","60","51"
"female","group A","high school","free/reduced","none","55","71","62"
"male","group C","associate's degree","free/reduced","completed","63","74","71"
"female","group C","bachelor's degree","free/reduced","none","57","62","61"
"female","group D","bachelor's degree","free/reduced","completed","80","80","86"
"female","group C","associate's degree","standard","completed","85","98","100"
"male","group C","some college","free/reduced","completed","46","56","47"
"male","group B","associate's degree","standard","none","66","67","64"
"male","group A","master's degree","standard","completed","83","79","82"
"female","group B","bachelor's degree","standard","none","76","83","77"
"male","group D","high school","standard","none","76","71","70"
"male","group C","some college","standard","none","85","84","77"
"female","group E","high school","standard","none","56","54","61"
"male","group D","associate's degree","standard","none","89","75","72"
"female","group E","high school","free/reduced","completed","73","74","81"
"male","group A","master's degree","standard","none","97","86","85"
"male","group E","some high school","standard","none","59","58","44"
"female","group D","high school","free/reduced","none","36","65","58"
"female","group D","some high school","free/reduced","none","53","66","64"
"female","group E","associate's degree","standard","completed","78","87","85"
"female","group D","some high school","free/reduced","none","64","63","72"
"female","group A","some high school","free/reduced","none","23","38","31"
"female","group D","bachelor's degree","standard","none","90","93","92"
"male","group C","some high school","standard","none","64","61","58"
"male","group E","some college","standard","none","96","87","88"
"female","group C","some high school","free/reduced","completed","26","34","33"
"female","group D","some college","standard","completed","70","74","78"
"male","group A","some college","free/reduced","none","69","77","69"
"female","group E","associate's degree","standard","none","62","74","75"
"female","group D","some high school","free/reduced","completed","73","88","87"
"male","group B","some college","standard","completed","74","64","64"
"female","group C","associate's degree","standard","completed","72","81","82"
"female","group A","high school","standard","none","57","68","63"
"male","group B","associate's degree","standard","none","90","81","75"
"male","group E","some college","standard","completed","100","97","95"
"female","group B","high school","standard","none","64","74","68"
"male","group C","associate's degree","free/reduced","none","32","33","37"
"female","group D","associate's degree","free/reduced","none","55","71","75"
"female","group C","some college","free/reduced","completed","44","62","67"
"male","group B","bachelor's degree","free/reduced","none","57","50","46"
"female","group E","associate's degree","free/reduced","none","62","66","61"
"female","group C","master's degree","standard","completed","82","94","94"
"female","group D","master's degree","standard","none","78","85","90"
"female","group B","some college","free/reduced","none","43","48","43"
"male","group A","bachelor's degree","standard","completed","44","49","50"
"male","group B","some high school","standard","completed","79","80","73"
"female","group C","bachelor's degree","standard","none","85","85","92"
"female","group B","associate's degree","standard","completed","49","55","58"
"female","group B","high school","standard","completed","89","98","100"
"female","group D","some high school","free/reduced","completed","58","67","74"
"female","group C","some college","standard","none","57","85","82"
"male","group B","associate's degree","free/reduced","none","54","55","54"
"male","group C","some high school","standard","none","55","49","42"
"male","group D","associate's degree","standard","none","84","73","70"
"female","group E","high school","free/reduced","none","69","69","65"
"female","group E","associate's degree","standard","none","96","100","100"
"female","group A","high school","standard","completed","46","55","58"
"female","group A","some college","standard","completed","45","44","55"
"female","group A","master's degree","free/reduced","none","70","80","74"
"female","group D","some college","standard","none","64","59","69"
"female","group E","some college","standard","completed","76","88","87"
"female","group C","associate's degree","free/reduced","completed","55","55","56"
"male","group E","bachelor's degree","standard","none","84","70","70"
"female","group D","bachelor's degree","standard","none","44","48","56"
"female","group C","master's degree","free/reduced","none","61","69","65"
"female","group D","some high school","free/reduced","completed","63","78","83"
"male","group B","some high school","standard","none","70","61","55"
"male","group D","some college","standard","completed","81","80","80"
"female","group C","bachelor's degree","standard","none","87","97","94"
"male","group D","associate's degree","free/reduced","none","50","48","45"
"male","group C","associate's degree","standard","none","66","61","52"
"female","group B","associate's degree","free/reduced","none","60","69","62"
"male","group C","high school","standard","none","55","59","52"
"male","group C","associate's degree","standard","none","36","37","38"
"female","group C","some high school","free/reduced","none","60","70","67"
"male","group D","high school","standard","completed","100","95","95"
"female","group C","associate's degree","free/reduced","none","48","61","56"
"female","group E","high school","free/reduced","completed","80","84","93"
"female","group A","high school","free/reduced","none","41","56","54"
"male","group B","bachelor's degree","standard","none","53","55","55"
"male","group E","some college","free/reduced","none","72","63","63"
"male","group B","high school","standard","none","65","72","59"
"female","group D","associate's degree","free/reduced","completed","61","80","80"
"male","group B","some high school","standard","none","60","56","53"
"male","group C","bachelor's degree","free/reduced","completed","77","73","75"
"female","group E","high school","free/reduced","completed","78","96","87"
"female","group C","some college","free/reduced","completed","32","44","42"
"male","group C","some college","free/reduced","none","67","78","72"
"female","group E","high school","free/reduced","completed","79","77","87"
"male","group D","high school","free/reduced","none","59","57","56"
"female","group C","associate's degree","standard","none","66","72","68"
"female","group D","some high school","standard","completed","76","81","83"
"female","group A","high school","standard","none","74","70","76"
"female","group E","associate's degree","standard","completed","95","96","89"
"male","group D","some college","free/reduced","completed","81","89","82"
"male","group C","master's degree","standard","none","90","88","86"
"female","group E","some high school","standard","completed","87","89","93"
"male","group C","associate's degree","standard","none","54","56","54"
"female","group D","some college","free/reduced","none","27","43","40"
"male","group B","some college","free/reduced","none","69","64","60"
"female","group A","associate's degree","standard","none","77","87","87"
"female","group C","master's degree","standard","completed","75","93","94"
"female","group C","some high school","standard","none","48","69","61"
"male","group B","some college","free/reduced","none","55","63","54"
"male","group C","some high school","standard","completed","78","68","71"
"female","group C","some college","standard","none","60","65","68"
"male","group D","high school","standard","none","84","69","67"
"male","group C","associate's degree","standard","none","72","70","60"
"male","group C","associate's degree","free/reduced","none","39","42","35"
"female","group B","associate's degree","standard","completed","84","94","100"
"female","group E","some high school","standard","none","56","65","62"
"male","group B","master's degree","standard","completed","89","88","92"
"male","group D","high school","standard","none","85","84","83"
"female","group E","bachelor's degree","free/reduced","none","76","88","84"
"female","group B","some high school","standard","none","64","76","77"
"female","group C","high school","standard","completed","82","96","94"
"female","group C","some college","free/reduced","none","26","40","45"
"male","group B","bachelor's degree","free/reduced","none","64","66","62"
"female","group B","some high school","standard","completed","90","94","99"
"male","group C","some college","standard","completed","71","68","70"
"female","group C","associate's degree","free/reduced","completed","58","69","68"
"male","group E","associate's degree","free/reduced","completed","73","68","70"
"female","group C","bachelor's degree","free/reduced","completed","79","91","94"
"female","group C","some high school","free/reduced","none","70","83","80"
"male","group E","associate's degree","standard","completed","70","55","59"
"female","group D","some college","standard","none","61","67","61"
"female","group D","high school","standard","none","50","58","61"
"male","group C","some college","standard","none","58","51","52"
"male","group C","associate's degree","standard","completed","61","62","60"
"female","group D","master's degree","standard","none","60","67","63"
"male","group D","associate's degree","standard","none","96","89","90"
"male","group C","some college","standard","none","42","37","39"
"female","group D","some high school","standard","none","80","89","89"
"male","group D","some high school","standard","none","45","51","51"
"female","group C","associate's degree","standard","none","87","100","94"
"male","group B","some college","standard","completed","98","91","88"
"male","group B","high school","standard","none","37","37","38"
"female","group C","some college","free/reduced","none","58","77","73"
"male","group D","some high school","free/reduced","none","52","53","51"
"male","group C","some high school","standard","none","75","69","61"
"male","group C","high school","standard","completed","63","75","70"
"male","group C","some college","standard","none","83","72","68"
"female","group A","associate's degree","free/reduced","completed","39","64","61"
"female","group C","associate's degree","free/reduced","completed","79","100","95"
"male","group D","associate's degree","free/reduced","completed","72","69","76"
"female","group E","some college","standard","completed","91","89","99"
"male","group B","bachelor's degree","standard","completed","65","65","64"
"male","group D","high school","standard","none","94","89","88"
"male","group E","bachelor's degree","free/reduced","completed","67","60","59"
"male","group D","some college","standard","completed","64","48","53"
"female","group B","master's degree","free/reduced","none","76","88","84"
"male","group E","some college","standard","none","77","70","67"
"female","group D","associate's degree","standard","none","70","79","77"
"female","group B","associate's degree","free/reduced","completed","76","82","88"
"male","group B","high school","free/reduced","none","69","65","62"
"male","group C","master's degree","standard","none","64","56","52"
"female","group C","high school","standard","none","57","70","68"
"female","group D","bachelor's degree","standard","completed","85","88","94"
"female","group C","some college","standard","none","73","73","73"
"male","group C","high school","standard","none","62","71","59"
"male","group B","high school","standard","none","87","79","76"
"female","group E","some high school","standard","none","60","61","60"
"male","group B","some college","free/reduced","completed","70","75","66"
"male","group D","associate's degree","standard","completed","81","81","85"
"female","group B","high school","standard","none","65","74","75"
"female","group E","bachelor's degree","free/reduced","completed","70","78","84"
"male","group C","associate's degree","free/reduced","completed","50","53","57"
"female","group C","some college","standard","none","57","71","67"
"female","group D","associate's degree","standard","none","54","65","64"
"female","group B","bachelor's degree","free/reduced","none","35","46","41"
"male","group D","some college","standard","none","70","65","62"
"male","group E","high school","free/reduced","none","75","81","71"
"male","group C","bachelor's degree","standard","completed","83","84","80"
"female","group D","some high school","standard","completed","61","68","65"
"male","group C","bachelor's degree","free/reduced","none","64","65","58"
"male","group A","high school","standard","completed","72","64","62"
"male","group C","some high school","standard","none","61","52","46"
"male","group E","high school","standard","none","96","74","76"
"female","group D","some high school","standard","none","81","83","88"
"male","group D","associate's degree","standard","none","77","67","67"
"male","group A","associate's degree","free/reduced","none","79","75","71"
"male","group E","high school","standard","completed","60","59","54"
"female","group B","some college","free/reduced","completed","46","65","60"
"male","group D","some college","free/reduced","none","63","54","46"
"male","group C","high school","standard","none","80","78","77"
"female","group D","master's degree","standard","completed","100","100","100"
"female","group C","associate's degree","standard","completed","64","87","83"
"male","group B","high school","free/reduced","none","53","54","48"
"male","group D","some college","free/reduced","none","65","61","62"
"male","group C","bachelor's degree","standard","none","59","66","66"
"female","group C","some college","standard","none","70","78","67"
"female","group D","some high school","standard","completed","91","100","100"
"female","group E","associate's degree","standard","none","72","75","73"
"female","group D","associate's degree","standard","completed","94","100","100"
"female","group B","bachelor's degree","standard","completed","74","84","85"
"male","group E","high school","free/reduced","none","50","53","49"
"male","group B","some college","free/reduced","none","63","65","56"
"female","group D","some high school","standard","completed","72","83","89"
"female","group C","master's degree","standard","none","76","80","82"
"male","group C","some high school","standard","completed","94","84","88"
"female","group E","some college","free/reduced","none","47","65","58"
"male","group C","associate's degree","standard","none","91","89","79"
"female","group C","some high school","standard","none","66","67","75"
"female","group A","some college","free/reduced","completed","68","80","80"
"male","group D","bachelor's degree","standard","none","88","84","83"
"male","group C","high school","standard","none","70","71","67"
