"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"male","group B","some high school","free/reduced","none","68","67","61"
"female","group C","some high school","standard","completed","53","71","70"
"male","group C","some high school","standard","completed","90","85","87"
"male","group C","high school","free/reduced","completed","64","56","59"
"male","group B","associate's degree","standard","completed","62","70","65"
"female","group E","master's degree","free/reduced","completed","68","78","83"
"female","group B","bachelor's degree","standard","none","59","63","66"
"male","group B","high school","standard","none","63","61","62"
"female","group C","high school","standard","none","72","67","71"
"male","group C","some high school","free/reduced","completed","61","66","57"
"female","group A","high school","standard","none","84","91","87"
"male","group B","some college","standard","none","52","42","40"
"male","group A","master's degree","free/reduced","completed","78","71","72"
"male","group C","associate's degree","free/reduced","completed","77","76","78"
"female","group B","some high school","standard","completed","71","83","81"
"male","group C","high school","standard","completed","74","74","68"
"male","group B","some college","free/reduced","completed","53","56","56"
"male","group C","associate's degree","standard","none","50","50","51"
"female","group C","high school","free/reduced","none","51","62","60"
"female","group D","some high school","standard","completed","54","66","64"
"male","group A","high school","standard","none","86","83","79"
"male","group E","high school","free/reduced","none","59","55","55"
"male","group A","some college","free/reduced","none","47","45","36"
"male","group B","some college","standard","none","78","77","74"
"male","group D","high school","standard","completed","91","90","88"
"male","group C","some high school","free/reduced","none","54","61","50"
"female","group E","associate's degree","standard","completed","100","100","100"
"female","group C","some college","standard","none","76","80","79"
"female","group C","some college","standard","completed","66","75","76"
"male","group D","high school","free/reduced","none","39","42","33"
"female","group C","some high school","free/reduced","none","71","79","77"
"female","group B","some college","standard","none","68","81","75"
"male","group C","bachelor's degree","standard","none","72","62","63"
"female","group B","some high school","standard","completed","60","64","67"
"female","group B","bachelor's degree","standard","completed","44","57","63"
"female","group A","associate's degree","standard","none","63","70","66"
"male","group B","some college","free/reduced","none","56","44","49"
"male","group E","high school","free/reduced","completed","94","79","86"
"female","group B","high school","standard","none","62","64","58"
"female","group B","some high school","standard","completed","49","57","63"
"male","group C","high school","free/reduced","completed","81","82","78"
"male","group A","some high school","standard","none","53","46","42"
"female","group B","some high school","free/reduced","none","38","49","53"
"female","group C","associate's degree","free/reduced","none","45","58","56"
"male","group C","some high school","standard","none","50","49","43"
"male","group B","high school","free/reduced","none","59","63","56"
"male","group D","some college","standard","none","69","70","73"
"male","group C","high school","standard","none","35","31","32"
"female","group B","some college","standard","none","54","64","63"
"male","group C","high school","standard","none","82","72","75"
"female","group C","some college","standard","none","47","54","51"
"female","group D","some high school","standard","none","64","71","71"
"male","group A","some high school","standard","none","75","78","77"
"female","group E","some high school","standard","none","58","73","65"
"female","group C","some high school","standard","none","52","63","61"
"female","group D","some high school","free/reduced","completed","47","54","59"
"female","group D","some high school","standard","completed","54","53","60"
"male","group C","bachelor's degree","free/reduced","none","35","22","29"
"male","group B","associate's degree","standard","none","56","51","50"
"female","group B","some high school","standard","none","70","81","83"
"female","group C","bachelor's degree","standard","none","82","89","91"
"female","group E","some high school","free/reduced","completed","66","72","73"
"female","group E","high school","free/reduced","none","62","78","68"
"female","group D","high school","standard","completed","45","59","61"
"female","group A","high school","free/reduced","none","74","84","81"
"male","group B","high school","standard","completed","66","51","55"
"male","group B","associate's degree","free/reduced","none","46","37","39"
"female","group C","associate's degree","standard","none","83","78","80"
"female","group B","associate's degree","free/reduced","none","56","56","57"
"female","group C","high school","standard","none","71","71","70"
"female","group E","some college","standard","completed","78","91","88"
"male","group B","associate's degree","standard","completed","63","54","57"
"male","group C","high school","standard","none","47","42","37"
"female","group A","some high school","standard","completed","72","80","82"
"female","group D","some college","standard","none","62","70","74"
"male","group E","some college","standard","completed","92","90","83"
"male","group E","some high school","free/reduced","none","63","51","43"
"female","group D","some college","standard","none","61","73","69"
"female","group B","bachelor's degree","standard","none","56","77","79"
"female","group C","associate's degree","standard","none","44","48","50"
"female","group D","some high school","standard","completed","84","85","87"
"male","group D","high school","free/reduced","completed","77","87","84"
"female","group A","some high school","standard","none","75","84","80"
"male","group D","associate's degree","standard","none","60","56","53"
"male","group B","bachelor's degree","standard","none","68","70","64"
"male","group D","high school","standard","none","79","66","67"
"male","group C","some high school","standard","none","60","52","50"
"female","group E","some high school","standard","none","73","83","82"
"male","group A","some college","free/reduced","completed","45","51","45"
"female","group E","associate's degree","standard","none","88","94","91"
"male","group B","high school","free/reduced","completed","45","54","51"
"male","group E","master's degree","standard","completed","91","85","84"
"male","group C","associate's degree","standard","none","81","71","73"
"male","group C","some high school","free/reduced","none","64","72","68"
"male","group B","high school","free/reduced","none","63","67","60"
"female","group C","associate's degree","standard","none","69","74","76"
"female","group B","some college","standard","none","76","84","79"
"male","group B","associate's degree","standard","none","58","58","64"
"female","group A","associate's degree","free/reduced","completed","45","61","64"
"male","group D","bachelor's degree","free/reduced","completed","68","68","72"
"male","group D","high school","free/reduced","none","46","40","39"
"male","group E","some high school","free/reduced","completed","86","76","76"
"female","group C","some high school","free/reduced","none","41","51","45"
"male","group D","some college","free/reduced","none","61","61","61"
"male","group D","some high school","free/reduced","none","56","56","45"
"female","group A","associate's degree","free/reduced","none","30","34","30"
"male","group C","some college","standard","none","70","69","59"
"female","group C","bachelor's degree","standard","completed","93","97","100"
"female","group E","associate's degree","standard","none","82","82","83"
"male","group D","some high school","standard","none","47","44","36"
"male","group C","some college","standard","none","40","43","34"
"female","group D","master's degree","free/reduced","none","86","91","96"
"male","group A","bachelor's degree","standard","completed","95","84","85"
"female","group B","some college","standard","completed","88","94","95"
"male","group C","associate's degree","standard","completed","82","90","86"
"male","group D","high school","free/reduced","none","71","58","60"
"female","group A","bachelor's degree","standard","completed","73","91","95"
"male","group D","high school","standard","completed","83","76","71"
"male","group B","high school","standard","completed","76","67","68"
"female","group B","associate's degree","standard","completed","58","65","71"
"female","group B","some high school","standard","none","72","70","70"
"male","group E","some high school","free/reduced","none","72","59","52"
"male","group C","some college","standard","none","90","89","79"
"female","group C","associate's degree","standard","none","61","69","77"
"male","group D","some high school","standard","none","46","52","49"
"male","group D","associate's degree","free/reduced","none","27","26","26"
"male","group A","some college","standard","none","67","63","59"
"female","group B","master's degree","standard","none","92","100","100"
"female","group C","high school","standard","none","57","66","59"
"male","group A","high school","free/reduced","none","62","52","44"
"female","group B","some college","free/reduced","completed","55","70","68"
"female","group E","bachelor's degree","standard","none","100","93","99"
"female","group B","some college","standard","none","46","62","57"
"male","group E","master's degree","standard","none","100","93","83"
"female","group D","bachelor's degree","standard","none","77","84","82"
"male","group E","associate's degree","standard","none","77","63","58"
"male","group C","some high school","standard","completed","77","75","67"
"male","group D","associate's degree","free/reduced","none","79","75","69"
"male","group C","high school","free/reduced","completed","78","72","72"
"female","group D","bachelor's degree","standard","none","69","80","84"
"female","group C","some high school","standard","none","50","56","54"
"female","group D","associate's degree","free/reduced","completed","85","99","100"
"male","group E","some high school","standard","completed","97","90","88"
"male","group E","some high school","standard","none","86","75","74"
"male","group E","some high school","standard","completed","93","86","83"
"female","group E","bachelor's degree","free/reduced","none","69","75","74"
"male","group B","some high school","standard","none","78","87","82"
"female","group C","master's degree","free/reduced","completed","82","100","100"
"male","group B","some college","free/reduced","completed","64","54","61"
"female","group D","bachelor's degree","free/reduced","none","52","59","64"
"female","group C","high school","standard","none","83","92","84"
"female","group B","some college","free/reduced","none","75","89","87"
"female","group C","associate's degree","standard","none","68","73","69"
"male","group B","bachelor's degree","standard","completed","92","89","89"
"female","group E","some college","free/reduced","completed","61","71","70"
"male","group B","some college","standard","completed","79","72","75"
"male","group E","associate's degree","free/reduced","none","77","75","68"
"male","group D","bachelor's degree","standard","completed","75","65","74"
"female","group C","some college","standard","completed","87","81","87"
"female","group C","some college","standard","none","69","75","75"
"female","group D","high school","standard","none","66","68","70"
"male","group B","master's degree","free/reduced","none","47","49","45"
"female","group E","high school","standard","none","75","81","82"
"female","group B","some college","standard","completed","68","80","80"
"male","group E","some college","standard","none","61","63","51"
"male","group C","bachelor's degree","standard","none","69","71","68"
"female","group C","high school","standard","none","70","74","78"
"female","group D","some college","standard","none","84","100","99"
"male","group C","bachelor's degree","standard","completed","65","70","69"
"female","group D","associate's degree","standard","none","89","91","92"
"female","group D","bachelor's degree","free/reduced","none","58","72","75"
"female","group E","high school","standard","none","66","56","61"
"female","group B","some high school","free/reduced","completed","55","59","62"
"male","group E","master's degree","free/reduced","completed","79","66","69"
"male","group C","high school","standard","none","38","33","32"
"male","group E","associate's degree","standard","none","89","81","73"
"female","group C","associate's degree","standard","none","74","90","87"
"female","group D","associate's degree","standard","none","80","85","87"
"female","group D","some high school","standard","completed","69","87","86"
"male","group C","some high school","free/reduced","none","51","50","47"
"female","group A","some high school","free/reduced","completed","42","59","60"
"male","group C","some college","free/reduced","none","64","60","56"
"female","group C","bachelor's degree","free/reduced","completed","70","79","84"
"female","group C","high school","free/reduced","none","25","40","33"
"female","group D","some high school","standard","none","76","71","78"
"male","group D","some college","free/reduced","none","56","55","54"
"male","group C","bachelor's degree","standard","none","64","58","56"
"male","group E","some high school","standard","completed","92","93","88"
"male","group E","associate's degree","standard","none","100","96","94"
"male","group E","high school","standard","none","79","77","72"
"female","group A","high school","standard","none","63","75","71"
"female","group D","some high school","standard","completed","37","49","49"
"female","group D","master's degree","free/reduced","completed","75","83","82"
"male","group D","some college","standard","completed","79","85","82"
"female","group C","some high school","standard","completed","58","53","54"
"male","group C","some college","standard","none","79","68","67"
"male","group D","associate's degree","standard","none","69","64","62"
"female","group D","some high school","free/reduced","none","42","50","54"
"female","group E","high school","standard","none","55","66","66"
"male","group C","high school","free/reduced","completed","65","65","62"
"male","group D","high school","free/reduced","completed","58","68","61"
"female","group A","some college","standard","none","60","64","66"
"female","group A","some college","standard","completed","54","67","69"
"male","group D","high school","standard","completed","99","97","94"
"male","group D","high school","free/reduced","none","47","47","40"
"male","group D","some high school","free/reduced","completed","66","60","66"
"male","group E","high school","standard","none","88","75","74"
"female","group B","high school","standard","none","67","73","73"
"female","group C","high school","standard","completed","65","83","90"
"male","group C","bachelor's degree","standard","completed","89","95","98"
"female","group D","bachelor's degree","standard","none","47","46","48"
"female","group B","some high school","standard","completed","63","72","77"
"male","group B","some college","standard","completed","75","70","70"
"male","group E","associate's degree","free/reduced","none","68","58","57"
"male","group E","some college","free/reduced","none","90","79","79"
"male","group B","associate's degree","free/reduced","none","33","45","37"
"male","group C","some high school","standard","none","74","59","59"
"male","group C","some high school","free/reduced","none","31","40","33"
"male","group D","some high school","free/reduced","none","29","37","35"
"female","group B","some college","standard","completed","66","78","78"
"male","group C","high school","standard","none","60","56","51"
"female","group B","some high school","standard","completed","30","43","47"
"female","group C","some college","standard","none","56","67","70"
"male","group B","associate's degree","standard","completed","59","57","54"
"male","group C","high school","standard","completed","60","49","53"
"male","group B","associate's degree","standard","completed","85","79","82"
"male","group E","bachelor's degree","standard","none","81","74","76"
"female","group A","some high school","standard","none","46","59","57"
"male","group E","associate's degree","standard","none","81","72","67"
"female","group B","master's degree","standard","none","58","60","60"
"female","group C","master's degree","free/reduced","completed","43","62","64"
"male","group A","some college","free/reduced","none","52","62","57"
"female","group B","some college","standard","completed","52","52","61"
"male","group B","some college","standard","completed","54","56","54"
"female","group D","associate's degree","free/reduced","none","69","76","78"
"male","group D","some high school","standard","none","77","82","73"
"female","group C","some college","standard","none","59","62","65"
"male","group A","associate's degree","standard","none","67","70","65"
"female","group C","high school","standard","none","39","35","44"
"female","group C","some college","standard","none","78","85","82"
"female","group A","master's degree","free/reduced","completed","36","55","57"
"male","group B","bachelor's degree","standard","completed","74","66","67"
"male","group D","associate's degree","free/reduced","none","62","53","55"
"female","group D","some high school","standard","none","37","40","38"
"male","group D","associate's degree","standard","none","73","72","62"
"male","group C","some college","standard","none","99","85","83"
"male","group D","high school","standard","completed","78","70","72"
"male","group A","some college","standard","completed","72","82","79"
"female","group E","associate's degree","free/reduced","completed","46","57","55"
"male","group E","some high school","standard","completed","53","51","53"
"female","group E","some high school","standard","completed","79","77","77"
"male","group A","some high school","free/reduced","completed","40","44","41"
"male","group C","some high school","free/reduced","none","57","58","54"
"male","group B","high school","standard","none","72","70","68"
"female","group D","some high school","standard","none","48","59","58"
"male","group D","master's degree","free/reduced","completed","75","72","74"
"male","group B","some college","standard","completed","72","72","75"
"male","group C","bachelor's degree","standard","completed","83","83","81"
"female","group D","some high school","standard","none","79","81","85"
"female","group C","associate's degree","standard","none","69","78","77"
"female","group C","high school","standard","none","64","87","81"
"female","group B","some college","free/reduced","none","54","69","62"
"female","group A","some high school","free/reduced","none","56","80","74"
"male","group D","associate's degree","standard","none","91","91","89"
"male","group C","high school","standard","none","71","61","61"
"male","group C","some college","standard","completed","77","68","70"
"male","group C","some high school","standard","none","74","73","69"
"male","group C","some high school","standard","completed","73","72","68"
"male","group C","some college","standard","completed","66","71","66"
"male","group B","associate's degree","standard","none","67","52","49"
"male","group D","some college","standard","none","64","58","62"
"female","group C","some college","standard","none","47","61","60"
"female","group D","master's degree","standard","none","64","76","75"
"male","group B","some college","standard","completed","52","47","47"
"female","group B","associate's degree","free/reduced","none","29","41","37"
"female","group C","bachelor's degree","free/reduced","none","60","67","67"
"male","group B","some high school","standard","completed","67","68","63"
"female","group D","some high school","standard","completed","95","87","89"
"female","group D","master's degree","free/reduced","none","62","76","79"
"female","group C","some college","standard","none","68","75","72"
"female","group C","bachelor's degree","standard","none","71","83","82"
"female","group C","bachelor's degree","standard","none","70","79","72"
"female","group E","associate's degree","standard","completed","94","100","99"
"male","group C","high school","standard","none","60","50","49"
"male","group B","associate's degree","free/reduced","none","72","74","68"
"female","group B","high school","standard","completed","75","75","86"
"female","group B","associate's degree","free/reduced","none","37","55","51"
"male","group D","bachelor's degree","standard","none","80","72","76"
"female","group C","bachelor's degree","free/reduced","none","56","72","68"
"male","group D","master's degree","standard","completed","92","87","91"
"female","group E","master's degree","free/reduced","none","74","79","77"
"male","group C","some high school","standard","none","55","55","51"
"male","group B","associate's degree","standard","none","78","81","67"
"female","group E","master's degree","standard","completed","94","96","100"
"male","group E","high school","free/reduced","completed","60","55","58"
"male","group D","some high school","standard","none","68","62","58"
"female","group B","some college","free/reduced","completed","48","53","63"
"male","group B","some high school","standard","completed","66","63","58"
"male","group D","master's degree","standard","completed","67","68","68"
"female","group D","bachelor's degree","standard","completed","65","71","82"
"male","group C","master's degree","standard","none","100","86","91"
"male","group D","high school","free/reduced","completed","60","67","64"
"female","group C","some high school","standard","none","61","78","73"
"male","group C","master's degree","standard","none","99","89","91"
"male","group B","high school","standard","completed","88","78","77"
"male","group D","some college","standard","none","44","35","36"
"male","group C","master's degree","standard","none","87","75","72"
"male","group B","master's degree","free/reduced","completed","92","80","83"
"female","group E","associate's degree","standard","none","91","100","89"
"male","group B","high school","free/reduced","none","63","67","61"
"male","group B","associate's degree","standard","none","71","57","60"
"male","group D","some high school","standard","none","45","40","38"
"female","group B","some college","free/reduced","none","25","44","41"
"male","group D","some high school","free/reduced","completed","72","71","77"
"female","group E","associate's degree","standard","none","79","90","82"
"female","group E","some college","standard","completed","72","78","77"
"female","group B","master's degree","standard","completed","76","95","97"
"male","group C","high school","standard","none","67","54","58"
"male","group D","some high school","standard","none","85","84","80"
"female","group B","master's degree","standard","none","77","89","87"
"male","group D","some high school","free/reduced","none","75","85","75"
"female","group C","some college","standard","completed","58","63","67"
"female","group C","high school","standard","none","73","69","70"
"male","group C","associate's degree","free/reduced","none","62","58","60"
"male","group B","high school","standard","none","58","53","52"
"male","group A","some high school","standard","completed","77","78","70"
"female","group E","some high school","free/reduced","completed","63","83","73"
"male","group D","some college","standard","completed","56","41","46"
"female","group C","associate's degree","free/reduced","completed","73","82","80"
"female","group E","high school","standard","none","71","88","79"
"female","group D","associate's degree","standard","completed","63","75","78"
"male","group C","high school","standard","completed","80","82","76"
"female","group D","some college","standard","none","69","73","68"
"male","group B","associate's degree","standard","none","64","54","52"
"male","group E","high school","standard","completed","81","76","70"
"male","group E","bachelor's degree","standard","none","78","62","60"
"female","group E","some college","free/reduced","none","82","86","85"
"male","group D","some high school","free/reduced","none","51","50","49"
"male","group D","associate's degree","standard","none","68","68","67"
"male","group B","some high school","standard","none","57","52","51"
"female","group B","master's degree","standard","none","58","69","70"
"female","group C","some high school","standard","none","66","71","71"
"female","group D","associate's degree","free/reduced","completed","60","79","85"
"female","group C","associate's degree","free/reduced","completed","80","83","90"
"female","group C","high school","standard","none","72","82","83"
"female","group E","some college","standard","completed","78","86","84"
"female","group D","associate's degree","standard","completed","72","70","85"
"male","group B","master's degree","standard","none","59","55","49"
"female","group A","high school","standard","none","69","85","76"
"male","group E","some college","free/reduced","none","71","73","69"
"female","group C","associate's degree","free/reduced","none","27","45","37"
"male","group E","some college","free/reduced","none","90","75","79"
"male","group D","master's degree","free/reduced","none","45","52","55"
"female","group D","associate's degree","standard","none","74","83","89"
"male","group B","bachelor's degree","standard","none","72","67","68"
"female","group C","associate's degree","standard","completed","57","64","69"
"female","group C","master's degree","free/reduced","completed","65","73","73"
"female","group C","some college","free/reduced","none","66","80","78"
"female","group B","high school","standard","none","72","82","82"
"female","group B","some college","standard","none","68","70","66"
"male","group C","high school","standard","none","67","57","50"
"male","group B","some college","standard","none","74","66","58"
"male","group E","some high school","standard","none","38","35","29"
"female","group E","associate's degree","standard","completed","100","100","100"
"male","group C","bachelor's degree","standard","completed","76","84","77"
"female","group E","some high school","standard","completed","85","96","97"
"male","group E","some college","standard","none","95","93","84"
"male","group D","associate's degree","standard","none","64","61","60"
"female","group C","high school","standard","none","54","68","65"
"male","group D","associate's degree","free/reduced","none","79","87","80"
"male","group B","high school","free/reduced","completed","53","68","57"
"female","group C","high school","standard","none","65","75","76"
"male","group C","high school","standard","none","77","62","61"
"male","group C","master's degree","free/reduced","none","50","59","58"
"female","group C","some high school","standard","completed","50","61","61"
"female","group E","high school","standard","none","57","64","65"
"female","group C","some college","free/reduced","completed","50","67","69"
"female","group D","some high school","free/reduced","none","67","66","67"
"male","group B","some college","standard","none","61","61","62"
"female","group C","some high school","standard","none","41","53","51"
"male","group E","some high school","standard","none","84","72","67"
"female","group A","some college","standard","none","60","67","66"
"male","group A","high school","standard","none","69","63","59"
"female","group C","some high school","free/reduced","none","51","72","66"
"female","group D","some high school","standard","completed","61","63","69"
"female","group D","high school","free/reduced","none","66","84","79"
"male","group C","bachelor's degree","free/reduced","completed","81","79","78"
"male","group D","bachelor's degree","standard","none","68","55","62"
"male","group D","some college","standard","none","65","70","66"
"female","group D","high school","standard","none","80","70","75"
"male","group A","high school","standard","none","56","56","53"
"male","group D","bachelor's degree","standard","none","79","75","72"
"male","group B","some high school","standard","completed","92","89","87"
"female","group B","some high school","standard","none","61","73","74"
"female","group D","some high school","standard","none","78","73","80"
"female","group B","high school","standard","completed","74","84","84"
"female","group C","associate's degree","standard","completed","81","86","94"
"female","group C","high school","free/reduced","completed","70","84","85"
"male","group E","some high school","free/reduced","none","75","66","61"
"female","group D","some high school","standard","completed","65","85","85"
"female","group C","bachelor's degree","standard","completed","43","64","64"
"female","group B","some high school","free/reduced","completed","60","65","70"
"female","group E","associate's degree","standard","none","93","94","92"
"female","group C","high school","free/reduced","completed","41","61","59"
"male","group E","some college","standard","none","88","76","77"
"male","group A","high school","standard","completed","53","48","48"
"male","group D","high school","standard","none","71","65","60"
"male","group B","high school","free/reduced","completed","66","77","67"
"female","group B","some college","free/reduced","completed","45","60","61"
"female","group D","some high school","standard","none","57","74","70"
"male","group E","some college","standard","completed","82","78","74"
"female","group B","associate's degree","free/reduced","completed","58","82","82"
"female","group D","some high school","standard","none","31","41","38"
"female","group E","associate's degree","free/reduced","none","66","76","73"
"female","group D","associate's degree","standard","none","75","81","79"
"male","group B","some college","standard","none","64","55","54"
"male","group C","associate's degree","standard","none","63","60","60"
"female","group C","some college","standard","none","60","76","72"
"female","group B","master's degree","standard","completed","94","94","100"
