"gender","race/ethnicity","parental level of education","lunch","test preparation course","math score","reading score","writing score"
"female","group C","some high school","standard","none","72","75","74"
"female","group C","some college","free/reduced","none","58","70","71"
"male","group C","some college","free/reduced","none","52","51","48"
"female","group C","associate's degree","standard","completed","76","82","85"
"male","group D","high school","standard","completed","66","68","68"
"female","group C","some college","free/reduced","completed","62","70","71"
"female","group E","bachelor's degree","standard","none","73","74","70"
"female","group D","high school","free/reduced","none","27","44","48"
"female","group B","master's degree","standard","completed","88","100","100"
"female","group D","associate's degree","free/reduced","completed","75","89","95"
"male","group D","some high school","standard","none","81","73","74"
"male","group A","master's degree","standard","none","71","59","59"
"male","group C","associate's degree","free/reduced","completed","89","82","83"
"female","group A","some high school","standard","none","55","69","62"
"male","group B","high school","standard","none","50","33","36"
"female","group E","bachelor's degree","standard","none","88","94","93"
"female","group A","master's degree","standard","completed","80","90","93"
"female","group C","some college","free/reduced","none","59","75","71"
"male","group B","some high school","standard","none","69","82","68"
"male","group C","master's degree","free/reduced","none","69","65","66"
"female","group C","some college","standard","none","79","81","82"
"female","group C","some high school","standard","none","67","73","71"
"female","group E","some high school","free/reduced","completed","61","68","64"
"female","group C","bachelor's degree","free/reduced","none","51","65","60"
"female","group B","associate's degree","standard","none","65","73","71"
"female","group C","high school","standard","completed","71","72","82"
"female","group A","some college","standard","completed","62","74","78"
"female","group B","high school","free/reduced","none","34","48","51"
"male","group D","some college","free/reduced","none","40","38","38"
"female","group D","master's degree","standard","none","74","86","85"
"female","group E","associate's degree","standard","completed","83","85","85"
"female","group C","bachelor's degree","free/reduced","none","75","82","86"
"male","group C","master's degree","standard","none","88","82","75"
"female","group C","some college","standard","none","80","88","86"
"female","group C","bachelor's degree","standard","completed","64","76","73"
"female","group B","some college","free/reduced","none","35","51","52"
"female","group D","some college","standard","completed","79","86","91"
"female","group C","master's degree","standard","completed","87","99","95"
"female","group B","some college","standard","completed","70","79","82"
"female","group C","associate's degree","standard","completed","77","87","83"
"female","group B","some college","standard","none","62","70","72"
"male","group A","some college","free/reduced","none","29","23","22"
"female","group B","some college","free/reduced","none","46","53","53"
"male","group C","high school","free/reduced","none","46","48","41"
"female","group B","some high school","standard","completed","59","64","66"
"male","group E","some high school","free/reduced","none","57","60","50"
"female","group B","master's degree","standard","completed","94","100","100"
"female","group D","bachelor's degree","free/reduced","none","63","74","75"
"female","group C","associate's degree","standard","none","60","61","54"
"female","group E","bachelor's degree","standard","none","65","74","72"
"male","group D","some high school","free/reduced","completed","63","68","63"
"male","group B","associate's degree","free/reduced","completed","87","82","87"
"female","group C","some high school","free/reduced","none","53","57","53"
"female","group C","some high school","free/reduced","none","44","54","48"
"female","group B","master's degree","free/reduced","none","59","63","66"
"female","group E","high school","standard","completed","78","71","81"
"female","group E","some high school","free/reduced","completed","57","62","61"
"male","group D","high school","standard","completed","88","94","86"
"male","group E","high school","free/reduced","completed","62","59","51"
"female","group E","associate's degree","standard","completed","98","96","100"
"female","group C","associate's degree","standard","none","78","85","81"
"female","group D","some high school","standard","completed","71","81","86"
"male","group C","high school","free/reduced","none","53","52","47"
"male","group C","master's degree","standard","none","72","65","64"
"male","group C","some high school","standard","none","63","61","51"
"female","group B","high school","standard","completed","58","65","65"
"male","group C","some college","standard","none","44","36","32"
"male","group D","some high school","standard","none","76","76","76"
"male","group B","high school","free/reduced","none","49","54","46"
"male","group E","some high school","standard","none","73","70","71"
"male","group B","high school","standard","none","59","56","52"
"male","group B","associate's degree","free/reduced","none","57","41","43"
"male","group C","high school","standard","completed","89","86","85"
"female","group C","associate's degree","standard","none","76","88","88"
"female","group B","some college","free/reduced","completed","40","65","60"
"male","group B","some high school","standard","none","59","59","51"
"female","group C","high school","standard","none","47","73","63"
"female","group C","some college","free/reduced","completed","51","63","66"
"female","group B","some college","free/reduced","none","45","51","50"
"female","group C","associate's degree","free/reduced","none","61","74","68"
"male","group A","associate's degree","standard","completed","69","70","60"
"female","group D","some high school","standard","none","70","87","78"
"male","group E","bachelor's degree","standard","none","95","86","81"
"female","group B","associate's degree","standard","completed","63","76","78"
"male","group C","some high school","standard","none","71","71","63"
"female","group B","high school","standard","none","57","74","69"
"male","group C","some college","standard","none","65","60","52"
"female","group D","bachelor's degree","standard","completed","84","94","93"
"female","group A","bachelor's degree","free/reduced","none","60","73","68"
"male","group B","some high school","standard","none","74","66","69"
"male","group D","associate's degree","standard","none","82","83","75"
"female","group D","some high school","standard","none","63","83","73"
"female","group E","associate's degree","standard","none","75","88","85"
"male","group C","some high school","standard","none","55","56","56"
"male","group C","associate's degree","free/reduced","completed","64","60","61"
"male","group D","bachelor's degree","standard","none","81","86","82"
"male","group C","some college","standard","none","66","69","62"
"female","group D","master's degree","standard","none","100","100","100"
"male","group E","associate's degree","standard","completed","66","52","57"
"female","group C","bachelor's degree","free/reduced","none","51","53","59"
"male","group C","associate's degree","standard","none","87","84","83"
"male","group D","some high school","standard","completed","69","80","73"
"female","group E","bachelor's degree","free/reduced","none","73","74","75"
"female","group A","high school","standard","none","50","69","64"
"female","group C","master's degree","free/reduced","none","67","81","78"
"female","group C","associate's degree","free/reduced","completed","80","100","100"
"female","group D","some high school","free/reduced","completed","50","53","64"
"male","group C","some college","standard","none","77","68","63"
"female","group A","some college","free/reduced","none","70","91","83"
"male","group E","associate's degree","standard","completed","85","75","72"
"female","group B","bachelor's degree","free/reduced","completed","77","76","80"
"male","group C","high school","standard","none","84","81","76"
"male","group C","associate's degree","free/reduced","none","67","60","60"
"male","group C","associate's degree","free/reduced","none","63","57","58"
"female","group E","bachelor's degree","free/reduced","completed","54","50","56"
"male","group E","bachelor's degree","standard","none","88","75","73"
"male","group A","associate's degree","free/reduced","none","40","31","38"
"male","group B","some college","standard","none","69","71","66"
"male","group D","associate's degree","standard","none","91","83","75"
"female","group D","bachelor's degree","standard","completed","86","94","99"
"female","group E","some high school","free/reduced","completed","41","76","72"
"male","group D","some high school","free/reduced","none","52","60","55"
"female","group A","high school","free/reduced","completed","51","59","64"
"male","group E","some college","free/reduced","none","79","61","63"
"female","group D","associate's degree","standard","completed","86","96","96"
"male","group E","some college","standard","completed","78","69","71"
"female","group E","some college","standard","completed","100","91","96"
"female","group D","associate's degree","standard","completed","90","100","100"
"male","group D","high school","standard","completed","65","62","65"
"male","group D","some college","standard","completed","91","88","96"
"female","group E","associate's degree","free/reduced","none","64","78","68"
"male","group C","some college","free/reduced","completed","37","48","51"
"female","group E","some high school","free/reduced","none","78","93","86"
"male","group A","some college","free/reduced","completed","53","54","58"
"male","group D","high school","standard","none","90","86","81"
"male","group C","associate's degree","free/reduced","none","45","39","42"
"female","group E","some college","standard","none","59","62","55"
"female","group E","some high school","free/reduced","none","52","46","53"
"female","group B","some college","standard","none","45","56","52"
"female","group B","some college","standard","none","48","59","53"
"male","group A","some high school","free/reduced","completed","52","52","58"
"male","group E","some high school","standard","none","80","66","68"
"male","group B","some college","free/reduced","none","82","65","64"
"female","group C","high school","free/reduced","none","57","76","71"
"male","group E","high school","standard","completed","100","96","100"
"male","group C","associate's degree","standard","none","69","62","62"
"male","group B","some college","free/reduced","none","51","49","51"
"male","group C","high school","standard","completed","58","54","54"
"male","group B","high school","free/reduced","none","48","45","41"
"male","group A","bachelor's degree","standard","none","91","90","90"
"female","group E","high school","free/reduced","completed","72","81","76"
"female","group D","some college","standard","none","88","89","92"
"female","group C","associate's degree","standard","none","72","67","74"
"male","group C","some high school","standard","none","68","72","62"
"male","group B","high school","standard","completed","64","66","65"
"male","group C","associate's degree","standard","completed","70","72","73"
"male","group B","bachelor's degree","standard","completed","81","85","91"
"male","group E","some high school","standard","none","84","69","65"
"male","group D","some college","standard","none","71","62","60"
"female","group B","some college","standard","completed","78","90","89"
"female","group D","master's degree","standard","none","76","83","82"
"female","group C","associate's degree","standard","none","76","80","81"
"female","group B","some college","standard","none","91","95","95"
"female","group D","some college","standard","none","47","63","62"
"female","group B","associate's degree","standard","completed","82","89","90"
"male","group D","associate's degree","standard","none","76","70","68"
"male","group B","associate's degree","free/reduced","completed","79","76","85"
"male","group D","associate's degree","standard","none","62","55","55"
"female","group D","master's degree","standard","none","47","50","57"
"female","group B","high school","free/reduced","completed","27","46","49"
"female","group B","bachelor's degree","free/reduced","completed","62","84","82"
"male","group B","high school","standard","completed","70","63","62"
"female","group C","master's degree","standard","completed","70","79","84"
"female","group D","associate's degree","free/reduced","none","61","80","69"
"male","group A","some high school","standard","completed","81","86","77"
"female","group C","master's degree","free/reduced","none","68","75","76"
"male","group C","high school","standard","completed","89","75","76"
"male","group D","some high school","standard","none","77","65","64"
"male","group E","high school","free/reduced","none","78","68","66"
"male","group C","high school","standard","none","58","63","55"
"male","group C","bachelor's degree","free/reduced","none","78","76","69"
"female","group B","associate's degree","standard","completed","77","95","90"
"female","group E","associate's degree","free/reduced","none","51","66","66"
"female","group E","associate's degree","standard","none","88","73","75"
"male","group C","associate's degree","standard","none","73","73","70"
"male","group E","some high school","standard","none","49","42","37"
"male","group C","high school","standard","none","74","69","62"
"female","group C","some high school","standard","none","54","69","65"
"female","group B","master's degree","free/reduced","none","57","59","61"
"female","group D","associate's degree","free/reduced","completed","65","76","80"
"female","group C","associate's degree","standard","none","80","75","81"
"male","group C","some high school","free/reduced","none","59","68","64"
"male","group E","associate's degree","standard","none","89","87","84"
"male","group E","some college","standard","none","100","89","93"
"male","group C","high school","standard","none","67","64","62"
"male","group D","some college","free/reduced","completed","74","76","79"
"male","group E","some high school","standard","none","92","93","88"
"male","group B","high school","free/reduced","completed","40","38","34"
"male","group D","some high school","standard","none","44","40","38"
"female","group B","bachelor's degree","standard","none","71","78","76"
"male","group C","some college","free/reduced","none","56","66","63"
"male","group D","high school","free/reduced","none","66","62","56"
"female","group C","high school","standard","none","72","87","80"
"female","group D","high school","free/reduced","completed","64","72","79"
"male","group B","associate's degree","standard","none","72","71","72"
"female","group B","high school","standard","none","67","70","69"
"male","group C","associate's degree","standard","none","85","90","87"
"male","group C","associate's degree","standard","completed","59","60","59"
"male","group D","high school","standard","none","72","67","65"
"male","group C","some college","standard","completed","91","86","85"
"female","group B","bachelor's degree","standard","none","63","78","76"
"female","group E","master's degree","free/reduced","none","72","73","72"
"female","group C","some college","free/reduced","completed","78","88","89"
"male","group C","some college","free/reduced","completed","54","48","52"
"female","group C","master's degree","standard","none","77","70","75"
"female","group A","associate's degree","standard","none","71","76","67"
"male","group D","high school","standard","none","70","66","66"
"female","group C","bachelor's degree","standard","none","47","55","58"
"female","group E","some college","standard","none","90","90","88"
"female","group D","bachelor's degree","free/reduced","none","68","74","74"
"male","group C","some high school","standard","none","69","49","52"
"female","group A","bachelor's degree","free/reduced","none","56","74","72"
"female","group D","associate's degree","standard","completed","54","69","66"
"male","group A","some college","free/reduced","completed","48","45","47"
"male","group D","some high school","free/reduced","none","23","26","20"
"female","group E","bachelor's degree","free/reduced","completed","69","83","81"
"male","group C","bachelor's degree","free/reduced","none","67","70","63"
"female","group E","some college","standard","none","90","100","98"
"female","group C","master's degree","standard","completed","70","76","81"
"female","group D","high school","free/reduced","completed","78","100","100"
"male","group C","high school","free/reduced","completed","48","53","53"
"female","group B","high school","free/reduced","none","38","54","49"
"female","group A","high school","free/reduced","completed","46","59","64"
"male","group D","some college","standard","none","51","48","49"
"male","group D","master's degree","standard","none","91","80","87"
"male","group C","high school","standard","none","57","55","52"
"female","group D","associate's degree","standard","none","48","59","55"
"male","group E","associate's degree","standard","completed","90","78","80"
"female","group D","bachelor's degree","standard","completed","80","76","91"
"male","group B","some college","free/reduced","none","40","39","32"
"female","group D","some high school","free/reduced","none","66","76","73"
"male","group D","associate's degree","free/reduced","none","71","64","55"
"female","group D","associate's degree","free/reduced","completed","48","68","73"
"male","group D","master's degree","standard","none","74","65","67"
"female","group B","associate's degree","standard","none","70","80","79"
"female","group A","associate's degree","standard","completed","82","100","100"
"female","group B","associate's degree","free/reduced","completed","60","85","85"
"male","group E","some college","free/reduced","none","63","62","59"
"male","group A","associate's degree","free/reduced","completed","61","60","62"
"male","group D","some high school","standard","none","60","56","48"
"male","group D","some college","free/reduced","none","47","54","47"
"male","group A","high school","free/reduced","none","35","43","33"
"male","group D","associate's degree","standard","none","97","86","83"
"male","group B","high school","free/reduced","none","63","65","60"
"female","group D","associate's degree","free/reduced","completed","66","83","83"
"male","group D","some high school","free/reduced","completed","77","87","80"
"male","group B","some high school","free/reduced","none","50","47","44"
"male","group C","associate's degree","free/reduced","none","76","68","70"
"male","group E","some college","standard","none","57","41","39"
"male","group D","some college","free/reduced","completed","76","80","80"
"female","group C","bachelor's degree","standard","completed","80","100","98"
"female","group B","high school","standard","completed","62","67","71"
"male","group B","associate's degree","free/reduced","none","45","47","41"
"male","group A","associate's degree","standard","none","83","80","82"
"female","group C","associate's degree","standard","none","80","92","94"
"male","group D","some high school","standard","none","63","58","50"
"female","group D","some high school","free/reduced","none","72","85","79"
"female","group A","some college","free/reduced","none","47","52","51"
"female","group C","master's degree","standard","completed","81","93","92"
"female","group D","some college","free/reduced","completed","49","71","72"
"male","group A","some high school","standard","completed","82","85","81"
"female","group D","some college","standard","none","74","89","91"
"male","group E","bachelor's degree","standard","none","57","43","38"
"female","group B","high school","free/reduced","completed","62","73","70"
"male","group D","bachelor's degree","standard","completed","70","68","73"
"female","group D","some college","free/reduced","none","45","50","56"
"male","group C","high school","free/reduced","none","63","60","47"
"male","group D","some high school","standard","none","86","88","79"
"male","group E","some high school","standard","none","82","73","67"
"female","group B","master's degree","standard","none","70","75","73"
"female","group C","high school","free/reduced","none","62","65","63"
"female","group D","some high school","standard","none","59","64","65"
"female","group C","some college","standard","none","53","67","68"
"male","group C","some college","standard","none","83","84","75"
"male","group D","some high school","standard","completed","87","93","90"
"female","group C","associate's degree","free/reduced","none","46","62","55"
"male","group D","associate's degree","standard","completed","89","87","91"
"female","group E","master's degree","free/reduced","completed","78","84","89"
"male","group E","some college","standard","none","71","64","55"
"male","group B","high school","free/reduced","none","45","45","37"
"male","group A","master's degree","standard","none","76","70","72"
"male","group C","bachelor's degree","free/reduced","completed","83","80","78"
"female","group E","some high school","standard","none","70","77","76"
"female","group B","high school","standard","completed","69","72","73"
"female","group B","high school","standard","completed","90","91","95"
"female","group D","associate's degree","standard","none","81","89","91"
"female","group A","some high school","free/reduced","completed","61","84","79"
"female","group C","high school","standard","none","58","54","52"
"male","group C","high school","standard","none","68","58","60"
"male","group E","high school","free/reduced","completed","80","70","76"
"female","group D","some high school","free/reduced","completed","60","87","84"
"female","group D","bachelor's degree","standard","none","67","75","71"
"male","group C","some high school","free/reduced","none","56","50","50"
"female","group D","associate's degree","free/reduced","none","49","61","59"
"female","group D","some college","standard","completed","93","88","86"
"male","group E","bachelor's degree","standard","completed","60","52","57"
"male","group D","associate's degree","standard","none","73","67","70"
"female","group D","high school","free/reduced","completed","60","56","64"
"female","group B","bachelor's degree","free/reduced","completed","59","80","77"
"male","group B","high school","standard","none","87","82","70"
"male","group C","some college","standard","none","54","58","51"
"male","group C","high school","standard","none","57","52","55"
"male","group C","some college","standard","completed","91","90","83"
"male","group B","some high school","standard","completed","77","70","71"
"female","group E","some high school","free/reduced","none","72","87","89"
"female","group D","high school","standard","completed","62","70","73"
"male","group C","some high school","standard","none","77","73","61"
"female","group A","some college","free/reduced","completed","55","79","75"
"male","group E","high school","free/reduced","none","54","50","44"
"female","group D","some high school","free/reduced","completed","33","48","52"
"female","group E","high school","standard","completed","100","95","99"
"female","group E","some college","standard","none","67","68","70"
"male","group B","associate's degree","free/reduced","none","76","78","71"
"male","group D","master's degree","standard","completed","100","93","97"
"male","group D","high school","standard","none","81","83","80"
"male","group D","some college","standard","completed","67","61","64"
"male","group D","high school","free/reduced","none","34","26","22"
"male","group D","some high school","standard","none","63","56","49"
"male","group C","bachelor's degree","standard","completed","74","78","70"
"female","group B","high school","free/reduced","none","63","69","68"
"female","group D","some college","standard","none","58","65","65"
"male","group B","some college","free/reduced","none","71","74","65"
"male","group C","high school","free/reduced","none","40","39","34"
"male","group B","some college","standard","none","48","44","45"
"female","group B","associate's degree","free/reduced","none","52","64","63"
"female","group C","associate's degree","standard","completed","64","66","70"
"male","group C","some high school","standard","none","82","75","74"
"male","group C","associate's degree","standard","none","63","65","55"
"female","group C","some college","standard","none","63","65","66"
"female","group D","some high school","standard","none","88","92","91"
"female","group A","some high school","standard","completed","44","58","64"
"male","group C","master's degree","standard","none","71","70","68"
"female","group C","some high school","standard","none","30","37","37"
"male","group E","some college","standard","none","93","85","76"
"female","group D","master's degree","standard","none","83","84","90"
"male","group E","associate's degree","free/reduced","none","64","71","66"
"male","group C","some college","free/reduced","completed","81","81","83"
"male","group B","some high school","standard","none","72","71","72"
"male","group D","some college","standard","completed","80","69","78"
"male","group E","associate's degree","free/reduced","none","67","50","52"
"female","group B","high school","free/reduced","none","38","48","48"
"male","group B","some high school","standard","none","54","64","56"
"male","group D","some college","free/reduced","completed","85","79","77"
"female","group A","high school","standard","none","83","89","89"
"female","group E","some high school","standard","none","90","91","95"
"female","group A","master's degree","standard","none","77","86","81"
"male","group E","some college","free/reduced","completed","82","76","78"
"male","group C","associate's degree","standard","completed","67","68","64"
"male","group D","some high school","standard","none","80","73","67"
"male","group D","some high school","standard","none","73","64","61"
"male","group C","associate's degree","standard","completed","61","51","57"
"female","group D","some college","standard","completed","73","85","83"
"female","group B","some high school","standard","completed","65","76","75"
"female","group B","some high school","standard","completed","56","68","72"
"male","group C","master's degree","free/reduced","none","77","76","77"
"female","group B","master's degree","standard","none","74","83","86"
"female","group C","high school","free/reduced","completed","53","79","70"
"female","group D","some high school","free/reduced","none","65","72","70"
"female","group C","associate's degree","free/reduced","none","62","74","73"
"male","group C","high school","free/reduced","none","62","53","49"
"female","group A","some high school","standard","none","78","94","85"
"female","group D","some high school","free/reduced","none","54","65","64"
"male","group E","some high school","standard","none","77","60","57"
"female","group D","some college","free/reduced","none","47","66","61"
"male","group C","master's degree","free/reduced","none","75","79","79"
"female","group C","high school","free/reduced","completed","28","47","40"
"male","group B","high school","standard","none","62","57","58"
"female","group C","associate's degree","standard","completed","87","99","100"
"male","group C","some high school","standard","completed","76","69","74"
"male","group C","high school","standard","completed","67","76","64"
"female","group C","high school","standard","none","75","76","73"
"female","group B","high school","standard","none","80","93","87"
"male","group C","some high school","free/reduced","none","56","56","48"
"male","group C","bachelor's degree","standard","completed","83","76","77"
"male","group D","bachelor's degree","free/reduced","none","51","56","47"
"male","group D","high school","free/reduced","completed","76","90","86"
"male","group C","high school","free/reduced","none","74","80","73"
"male","group E","some high school","standard","none","81","65","64"
"female","group E","master's degree","standard","none","100","95","97"
"male","group B","high school","standard","none","71","58","58"
"female","group D","bachelor's degree","standard","none","65","55","67"
"female","group C","some high school","standard","none","79","89","86"
"male","group D","some college","standard","completed","93","82","89"
"female","group D","some high school","standard","completed","65","74","70"
"female","group B","high school","free/reduced","none","57","63","61"
"female","group B","associate's degree","standard","completed","76","98","95"
"female","group D","master's degree","standard","completed","67","73","80"
"female","group D","bachelor's degree","standard","none","92","92","92"
"male","group A","associate's degree","free/reduced","completed","52","51","53"
"female","group D","high school","standard","none","63","68","70"
"male","group C","high school","free/reduced","completed","60","60","62"
"female","group B","high school","standard","none","57","66","56"
"female","group C","some high school","standard","none","75","75","79"
"male","group C","bachelor's degree","standard","none","70","63","60"
"male","group D","some high school","standard","none","79","73","70"
"male","group E","bachelor's degree","standard","none","92","84","81"
"male","group C","some college","standard","none","60","53","50"
"female","group D","high school","standard","completed","69","74","75"
"female","group E","associate's degree","standard","completed","85","85","86"
"male","group A","high school","standard","none","80","72","69"
"female","group C","some college","free/reduced","none","60","78","72"
"male","group A","bachelor's degree","standard","none","63","51","54"
"male","group B","some high school","standard","completed","69","65","62"
"male","group C","master's degree","free/reduced","completed","62","65","67"
"male","group D","some high school","free/reduced","completed","72","78","73"
"male","group C","high school","standard","none","75","64","63"
"male","group B","associate's degree","standard","none","53","58","51"
"male","group E","some high school","standard","none","75","71","71"
